Date, Time, Latitude, Longitude, Altitude, Satellites, HDOP, PDOP, Temperature [C], Speed [km/h], TTFF, SNR AVG, SNR MAX
06/22/2021, 13:20:18,52.1388667,-6.5887333,0,5,3,3.2,28,0,63,21,25
06/22/2021, 13:26:44,52.1384333,-6.5884633,-10,5,2.7,2.9,28,0,63,19,25
06/22/2021, 13:31:59,52.1389117,-6.5887467,-4,4,2.5,2.7,28,0,13,21,26
06/22/2021, 13:37:24,52.1388067,-6.5887717,-28,4,2.3,2.5,28,0,23,21,25
06/22/2021, 13:43:26,52.1388983,-6.5888167,-10,4,2.2,2.4,27,0,60,19,24
06/22/2021, 14:09:25,52.1390667,-6.5888217,22,4,3.5,6.1,28,5.556,63,19,22
06/22/2021, 14:14:57,52.138895,-6.5887667,28,4,2.2,2.4,28,0,30,19,23
06/22/2021, 14:20:34,52.139035,-6.5888517,70,4,2.1,2.3,28,0,35,19,25
06/27/2021, 20:39:19,52.1395983,-6.5882167,26,5,1.3,1.6,21,0,53,31,40
06/28/2021, 01:38:43,52.1398333,-6.5910283,6,4,3.1,3.2,27,51.856,30,37,41
06/28/2021, 01:44:18,52.1422983,-6.6052183,0,6,2.2,2.3,18,0,33,30,38
06/28/2021, 01:49:31,52.1438217,-6.6149017,0,5,2.3,2.4,19,35.188,11,35,39
06/28/2021, 01:54:46,52.1428833,-6.6427317,0,5,2.3,2.5,20,0,12,36,40
06/28/2021, 02:00:09,52.1432183,-6.6475383,-8,5,2.4,2.5,21,0,21,34,40
06/28/2021, 02:05:28,52.1435133,-6.6505733,-20,4,2.6,2.8,21,0,16,35,39
06/28/2021, 02:10:41,52.1437133,-6.6529217,-22,4,2.7,2.9,22,3.704,11,35,40
06/28/2021, 02:15:56,52.144,-6.65519,-16,4,2.8,3,22,1.852,13,35,40
06/28/2021, 02:21:07,52.1443517,-6.6574417,-16,4,2.9,3.1,22,0,9,36,40
06/28/2021, 02:26:19,52.1450383,-6.66065,6,4,3,3.2,18,1.852,10,37,41
06/28/2021, 02:31:32,52.14371,-6.68354,-10,4,3.2,3.3,20,0,10,36,40
06/28/2021, 02:36:43,52.1438367,-6.6851233,-4,4,3.3,3.4,22,0,9,35,40
06/28/2021, 02:41:56,52.1438133,-6.68643,-6,4,3.4,3.6,23,0,11,36,40
06/28/2021, 02:47:09,52.1449833,-6.6908267,0,4,3.6,3.7,22,1.852,10,37,42
