day,month,year,hour,minute,second,abs.second,sats,Latitude,Longitude,Altitude,var1,var2,var3
01,08,21,03,00,13,10813.860,8,52.135105,-6.717756,69.50,9999.999,0.000002250471,4.10
01,08,21,03,05,13,11113.890,7,52.130285,-6.754747,59.50,1.875,0.000001306313,4.10
01,08,21,03,10,13,11413.875,7,52.123905,-6.793964,52.25,1.870,0.000001870822,4.10
01,08,21,03,15,13,11713.890,8,52.114248,-6.831084,45.50,1.880,0.000003588001,4.10
01,08,21,03,20,13,12013.910,6,52.103805,-6.870654,46.25,1.905,0.000001822957,4.10
01,08,21,03,25,13,12313.905,6,52.093985,-6.910970,56.00,1.920,0.000001107367,4.10
01,08,21,03,30,14,12614.400,8,52.081198,-6.948333,53.00,1.660,0.000002049787,4.10
01,08,21,03,35,14,12914.910,9,52.070736,-6.986755,42.50,1.525,0.000005820822,4.10
01,08,21,03,40,14,13214.905,8,52.065113,-7.023847,62.00,1.840,0.000002842453,4.10
01,08,21,03,45,15,13515.410,7,52.063316,-7.035904,42.00,1.815,0.000003006258,4.10
01,08,21,03,50,15,13815.915,6,52.062823,-7.036659,38.75,1.650,0.000001207395,4.10
01,08,21,03,55,16,14116.920,7,52.062424,-7.037561,52.50,1.835,0.000002923801,4.10
01,08,21,04,00,17,14417.425,6,52.062039,-7.038347,35.00,1.765,0.000000529184,4.10
01,08,21,04,05,17,14717.925,6,52.061670,-7.038944,44.00,1.640,0.000001602673,4.10
01,08,21,04,10,16,15016.920,6,52.061211,-7.039502,54.00,1.860,0.000005952158,4.10
01,08,21,04,15,17,15317.430,7,52.060974,-7.040178,45.75,1.785,0.000002763085,4.10
01,08,21,04,20,17,15617.925,6,52.060728,-7.040985,45.50,1.640,0.000003901209,4.10
01,08,21,04,25,19,15919.480,5,52.060913,-7.041117,48.00,1.630,0.000000357910,4.10
01,08,21,04,30,19,16219.430,6,52.060466,-7.042247,46.00,1.450,0.000002176561,4.10
01,08,21,04,35,19,16519.920,7,52.059183,-7.065968,53.00,1.585,0.000005127357,4.10
01,08,21,04,40,19,16819.935,6,52.050760,-7.106307,48.75,1.995,0.000001424132,4.10
01,08,21,04,45,19,17119.925,8,52.048438,-7.142567,48.50,2.135,0.000003103482,4.10
01,08,21,04,50,20,17420.435,6,52.043551,-7.182825,39.00,1.750,0.000002001459,4.10
01,08,21,04,55,20,17720.940,7,52.040303,-7.221929,45.50,1.495,0.000003504746,4.10
01,08,21,05,00,20,18020.945,6,52.035627,-7.255385,28.50,1.815,0.000002183080,4.10
01,08,21,05,05,21,18321.925,7,52.033940,-7.266620,52.25,2.095,0.000005977395,4.10
01,08,21,05,10,28,18628.005,5,52.034283,-7.267227,89.25,2.105,0.000000489391,4.10
01,08,21,05,15,22,18922.465,6,52.034029,-7.268170,56.50,1.740,0.000004341338,4.08
01,08,21,05,20,23,19223.450,6,52.033985,-7.269251,60.00,1.275,0.000005543969,4.10
01,08,21,05,25,23,19523.965,7,52.033810,-7.269859,60.00,1.475,0.000003999644,4.10
01,08,21,05,30,23,19823.465,7,52.033659,-7.270688,59.50,1.815,0.000005343401,4.10
01,08,21,05,35,24,20124.455,7,52.033438,-7.271685,52.75,1.630,0.000004640552,4.10
01,08,21,05,40,25,20425.460,7,52.033393,-7.272707,57.50,1.365,0.000004287772,4.10
01,08,21,05,45,24,20724.945,9,52.032795,-7.277878,29.25,1.570,0.000004224208,4.10
01,08,21,05,50,25,21025.960,9,52.026306,-7.314445,52.75,2.055,0.000005680426,4.10
01,08,21,05,55,24,21324.955,8,52.018466,-7.304651,38.75,2.200,0.000001778061,4.10
01,08,21,06,00,25,21625.470,8,52.010361,-7.262184,57.25,1.785,0.000003333688,4.10
01,08,21,06,07,14,22034.135,5,52.011115,-7.259556,37.00,9999.999,0.000000533207,4.08
01,08,21,06,12,24,22344.125,7,52.011621,-7.260805,61.00,2.130,0.000008225752,4.10
01,08,21,06,17,25,22645.480,7,52.011309,-7.261952,54.75,1.975,0.000004436586,4.08
01,08,21,06,22,29,22949.475,5,52.011621,-7.263063,25.50,1.400,0.000001691787,4.08
01,08,21,06,27,26,23246.970,7,52.012067,-7.264067,56.75,9999.999,0.000003571611,4.10
01,08,21,06,32,26,23546.990,7,52.011911,-7.270422,75.50,1.980,0.000004028975,4.10
01,08,21,06,37,26,23846.980,7,52.009527,-7.256351,58.00,2.275,0.000004720164,4.10
01,08,21,06,42,27,24147.485,7,52.012182,-7.266332,50.50,1.880,0.000004515931,4.10
01,08,21,06,47,27,24447.990,8,52.012428,-7.267736,40.25,1.540,0.000002954273,4.10
01,08,21,06,52,28,24748.990,7,52.012689,-7.269189,41.25,1.820,0.000001274310,4.10
01,08,21,06,57,29,25049.500,6,52.013066,-7.270584,47.00,1.885,0.000001589780,4.10
01,08,21,07,02,29,25349.995,7,52.013474,-7.272001,44.50,1.780,0.000003280519,4.08
01,08,21,07,07,30,25650.000,7,52.013820,-7.273098,46.50,1.945,0.000003936648,4.10
01,08,21,07,12,32,25952.505,5,52.014099,-7.274267,30.00,1.835,0.000000630726,4.08
01,08,21,07,17,31,26251.505,6,52.014323,-7.275723,35.25,1.450,0.000001262819,4.08
01,08,21,07,22,32,26552.510,6,52.014597,-7.276971,27.00,1.315,0.000002572289,4.10
01,08,21,07,27,33,26853.505,6,52.014816,-7.278275,36.00,1.440,0.000001496382,4.08
01,08,21,07,32,34,27154.010,7,52.015077,-7.279371,44.75,1.820,0.000002137984,4.10
01,08,21,07,37,34,27454.530,6,52.015160,-7.280232,49.50,1.960,0.000000472449,4.08
01,08,21,07,42,34,27754.530,6,52.015350,-7.281325,48.25,1.600,0.000001281479,4.08
01,08,21,07,47,42,28062.540,5,52.015424,-7.282245,52.75,1.355,0.000000110122,4.08
01,08,21,07,52,36,28356.525,6,52.015712,-7.283511,45.00,1.410,0.000001369109,4.10
01,08,21,07,57,39,28659.580,5,52.015934,-7.284446,52.75,1.580,0.000000398845,4.08
01,08,21,08,02,37,28957.510,8,52.016196,-7.285898,41.00,1.630,0.000001769731,4.08
01,08,21,08,07,38,29258.020,7,52.016239,-7.286602,41.25,1.790,0.000001279587,4.08
01,08,21,08,12,38,29558.510,8,52.016216,-7.287356,36.00,1.845,0.000001837509,4.08
01,08,21,08,17,39,29859.515,7,52.016291,-7.288055,39.50,1.540,0.000001639467,4.08
01,08,21,08,22,40,30160.510,7,52.016464,-7.288842,37.00,1.360,0.000001575720,4.08
01,08,21,08,27,41,30461.520,8,52.016482,-7.289489,36.75,1.425,0.000002342809,4.08
01,08,21,08,32,42,30762.525,8,52.016432,-7.290254,41.25,1.555,0.000004011413,4.08
01,08,21,08,37,43,31063.525,6,52.016532,-7.291133,38.00,1.590,0.000003363787,4.08
01,08,21,08,42,43,31363.520,7,52.016541,-7.291783,32.00,1.540,0.000001472400,4.08
01,08,21,08,47,45,31665.510,6,52.016535,-7.292403,27.25,1.490,0.000001189572,4.08
01,08,21,08,52,46,31966.520,6,52.016554,-7.293034,37.00,1.490,0.000001783417,4.08
01,08,21,08,57,46,32266.040,8,52.016390,-7.293753,47.50,1.780,0.000004713863,4.08
01,08,21,09,02,47,32567.020,7,52.016420,-7.294427,50.25,2.175,0.000004723701,4.08
01,08,21,09,07,46,32866.525,7,52.016280,-7.295253,42.25,1.970,0.000004477217,4.08
01,08,21,09,12,47,33167.530,8,52.016306,-7.295790,42.00,1.425,0.000003109158,4.08
01,08,21,09,17,49,33469.525,6,52.016280,-7.296304,38.50,1.255,0.000001286676,4.08
01,08,21,09,22,49,33769.025,8,52.023983,-7.290900,53.50,1.690,0.000003784383,4.08
01,08,21,09,27,49,34069.040,9,52.024784,-7.314440,54.50,2.250,0.000006353380,4.08
01,08,21,09,32,49,34369.550,7,52.024949,-7.341521,40.50,9999.999,0.000005345742,4.08
01,08,21,09,37,50,34670.040,7,52.024705,-7.341908,38.50,1.795,0.000002621092,4.08
01,08,21,09,42,51,34971.035,7,52.024581,-7.342314,30.75,1.810,0.000003431793,4.08
01,08,21,09,47,50,35270.540,7,52.024153,-7.342879,37.25,1.795,0.000004148215,4.10
01,08,21,09,52,51,35571.535,8,52.023958,-7.343722,50.50,1.530,0.000004333559,4.08
01,08,21,09,57,52,35872.540,8,52.023802,-7.344230,50.75,1.405,0.000005117603,4.08
