day,month,year,hour,minute,second,abs.second,sats,Latitude,Longitude,Altitude,var1,var2,var3
31,07,21,02,57,15,10635.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,02,15,10935.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,07,15,11235.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,12,15,11535.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,17,15,11835.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,22,15,12135.400,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,27,05,12425.190,5,52.139431,-6.588102,63.25,9999.999,0.000000781774,4.12
31,07,21,03,32,06,12726.200,6,52.139564,-6.588193,44.75,2.195,0.000001535647,4.12
31,07,21,03,37,16,13036.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,42,16,13336.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,47,16,13636.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,52,16,13936.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,03,57,16,14236.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,02,16,14536.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,07,16,14836.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,12,16,15136.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,17,16,15436.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,22,16,15736.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,27,16,16036.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,32,16,16336.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,37,16,16636.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,42,16,16936.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,47,16,17236.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.12
31,07,21,04,52,16,17536.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.10
31,07,21,04,57,16,17836.195,0,0.000000,0.000000,0.00,9999.999,9999.999000000000,4.10
