day,month,year,hour,minute,second,abs.second,sats,Latitude,Longitude,Altitude,var1,var2,var3
21,07,21,03,01,02,10862.400,7,52.143774,-6.611208,62.75,9999.999,0.000002261166,4.16
21,07,21,03,06,01,11161.950,8,52.145107,-6.613579,54.50,0.175,0.000002695407,4.16
21,07,21,03,11,02,11462.445,8,52.155272,-6.657399,51.25,-0.415,0.000002228563,4.16
21,07,21,03,16,06,11766.435,5,52.154321,-6.675223,54.00,-0.855,0.000001448001,4.16
21,07,21,03,21,07,12067.415,5,52.153725,-6.673775,50.50,-0.795,0.000000467297,4.16
21,07,21,03,26,08,12368.445,5,52.153746,-6.672134,43.00,-0.540,0.000000332566,4.16
21,07,21,03,31,06,12666.430,6,52.147534,-6.655680,49.50,-0.435,0.000002587467,4.16
21,07,21,03,36,06,12966.945,9,52.158091,-6.668475,61.50,-0.260,0.000005866944,4.16
21,07,21,03,41,07,13267.460,6,52.149279,-6.668072,60.75,-0.210,0.000003859554,4.16
21,07,21,03,46,08,13568.450,9,52.149024,-6.666664,51.00,-0.520,0.000003974733,4.16
21,07,21,03,51,08,13868.960,8,52.148772,-6.665068,65.75,-0.450,0.000004601262,4.16
21,07,21,03,56,09,14169.440,7,52.148441,-6.663621,39.75,-0.265,0.000002259819,4.16
21,07,21,04,01,09,14469.455,7,52.165147,-6.682817,53.75,-0.460,0.000001562806,4.14
21,07,21,04,06,10,14770.950,7,52.160649,-6.701873,43.50,-0.395,0.000003582499,4.16
21,07,21,04,11,11,15071.455,6,52.160192,-6.701368,39.25,-0.265,0.000001463046,4.16
21,07,21,04,16,11,15371.455,7,52.157157,-6.713634,51.00,-0.480,0.000001434567,4.16
21,07,21,04,21,11,15671.970,6,52.156840,-6.712685,47.50,-0.395,0.000006905541,4.16
21,07,21,04,26,22,15982.105,4,52.171288,-6.648597,47.00,9999.999,0.000000457954,4.16
21,07,21,04,31,13,16273.465,5,52.156062,-6.711258,37.75,9999.999,0.000001316074,4.14
21,07,21,04,36,23,16583.955,5,52.155247,-6.710645,19.25,-0.290,0.000000408860,4.16
21,07,21,04,41,16,16876.970,5,52.159422,-6.712577,41.50,0.015,0.000000904980,4.16
21,07,21,04,46,13,17173.965,7,52.159257,-6.712020,53.75,0.120,0.000003498391,4.16
21,07,21,04,51,13,17473.470,7,52.158929,-6.711821,45.25,-0.230,0.000001515499,4.16
