year,month,day,hour,minute,second,var1,pressure,depth
21,07,23,14,34,57,19.00,1191.50,-0001.93
21,07,23,14,34,59,17.50,1339.50,-0003.42
21,07,23,14,36,33,16.00,1370.00,-0003.72
21,07,23,14,36,35,15.50,1700.00,-0007.04
21,07,23,14,36,37,15.00,2056.50,-0010.63
21,07,23,14,36,39,15.00,2403.00,-0014.11
21,07,23,14,36,41,14.50,2444.00,-0014.53
21,07,23,14,36,43,14.50,2147.50,-0011.54
21,07,23,14,36,45,14.50,1837.50,-0008.43
21,07,23,14,36,47,14.00,1503.50,-0005.07
21,07,23,14,36,49,14.00,1146.50,-0001.47
21,07,23,16,38,52,17.00,1301.50,-0003.03
21,07,23,16,38,54,16.50,1587.50,-0005.91
21,07,23,16,38,56,16.00,1678.50,-0006.83
21,07,23,16,38,58,16.00,1809.50,-0008.14
21,07,23,16,39,00,15.50,1914.00,-0009.19
21,07,23,16,39,02,15.50,2014.00,-0010.20
21,07,23,16,39,04,15.50,1933.00,-0009.39
21,07,23,16,39,06,15.00,1952.50,-0009.58
21,07,23,16,39,08,15.00,1865.50,-0008.71
21,07,23,16,39,10,15.00,1599.50,-0006.03
21,07,23,16,39,12,15.00,1284.50,-0002.86
21,07,23,16,46,23,17.00,1211.50,-0002.13
21,07,23,16,46,25,16.50,1352.00,-0003.54
21,07,23,16,46,27,16.00,1378.50,-0003.81
21,07,23,16,46,29,15.50,1289.00,-0002.91
21,07,23,16,49,11,16.50,1112.00,-0001.13
21,07,23,16,49,13,16.00,1155.00,-0001.56
21,07,23,16,49,33,16.00,1141.50,-0001.42
21,07,23,16,49,35,15.50,1275.50,-0002.77
21,07,23,16,58,28,17.50,1280.50,-0002.82
21,07,23,16,58,30,16.50,1442.50,-0004.45
21,07,23,16,58,32,16.00,1416.00,-0004.18
21,07,23,16,58,34,16.00,1463.50,-0004.66
21,07,23,16,58,36,15.50,1377.00,-0003.79
21,07,23,18,11,52,16.00,1220.00,-0002.21
21,07,23,18,11,54,15.50,1321.00,-0003.23
21,07,23,18,15,47,16.00,1374.00,-0003.76
21,07,23,18,15,49,15.50,1597.50,-0006.01
21,07,23,18,15,51,15.00,1380.00,-0003.82
21,07,23,18,17,07,15.50,1127.00,-0001.28
21,07,23,18,17,29,15.50,1163.00,-0001.64
21,07,23,18,19,25,15.50,1246.50,-0002.48
21,07,23,18,19,27,15.00,1494.50,-0004.97
21,07,23,18,19,29,15.00,1459.00,-0004.62
21,07,23,18,19,31,15.00,1113.00,-0001.14
21,07,23,18,29,14,16.50,1227.50,-0002.29
21,07,23,18,29,16,16.00,1308.50,-0003.10
21,07,23,18,29,18,16.00,1245.00,-0002.46
21,07,23,18,30,04,15.50,1290.50,-0002.92
21,07,23,18,30,06,15.50,1319.50,-0003.21
21,07,23,18,30,08,15.00,1410.50,-0004.13
21,07,23,18,30,10,15.00,1171.50,-0001.73
21,07,23,18,36,54,17.50,1313.50,-0003.15
21,07,23,18,36,56,16.50,1263.50,-0002.65
21,07,23,18,36,58,16.00,1304.00,-0003.06
21,07,23,18,37,00,16.00,1272.00,-0002.74
21,07,23,18,37,02,15.50,1234.00,-0002.35
21,07,23,18,37,04,15.50,1298.50,-0003.00
21,07,23,18,37,06,15.50,1264.50,-0002.66
21,07,23,18,37,08,15.50,1167.00,-0001.68
21,07,23,18,37,14,15.50,1177.00,-0001.78
21,07,23,18,37,24,15.50,1207.50,-0002.09
21,07,23,18,37,26,15.50,1249.50,-0002.51
21,07,23,18,37,28,15.00,1234.00,-0002.35
21,07,23,18,37,43,15.50,1228.00,-0002.29
21,07,23,18,37,45,15.50,1208.50,-0002.10
21,07,23,18,38,05,15.50,1307.00,-0003.09
21,07,23,18,38,07,15.00,1392.50,-0003.95
21,07,23,18,38,09,15.00,1628.00,-0006.32
21,07,23,18,38,11,15.00,1700.50,-0007.05
21,07,23,18,38,13,14.50,1488.50,-0004.91
21,07,23,18,38,15,15.00,1160.50,-0001.61
21,07,23,18,38,31,15.00,1402.50,-0004.05
21,07,23,18,38,33,15.00,1471.00,-0004.74
21,07,23,18,38,35,15.00,1182.00,-0001.83
21,07,23,19,11,49,16.50,1205.50,-0002.07
21,07,23,19,11,51,16.00,1152.50,-0001.53
21,07,23,19,24,40,16.00,1343.00,-0003.45
21,07,23,19,24,42,15.50,1148.50,-0001.49
21,07,23,19,35,40,16.50,1109.00,-0001.10
21,07,23,19,35,42,16.00,1384.00,-0003.86
21,07,23,19,35,44,15.50,1535.50,-0005.39
21,07,23,19,35,46,15.50,1376.00,-0003.78
21,07,23,19,46,37,17.50,1106.00,-0001.07
21,07,23,19,46,39,16.50,1374.00,-0003.76
21,07,23,19,46,41,16.00,1442.00,-0004.45
21,07,23,19,46,43,16.00,1416.00,-0004.18
21,07,23,19,46,45,15.50,1476.00,-0004.79
21,07,23,19,46,47,15.50,1275.50,-0002.77
21,07,23,19,47,55,16.00,1222.50,-0002.24
21,07,23,19,47,57,15.50,1379.50,-0003.82
21,07,23,19,47,59,15.50,1499.50,-0005.02
21,07,23,19,48,01,15.00,1724.50,-0007.29
21,07,23,19,48,03,15.00,1853.50,-0008.59
21,07,23,19,48,05,15.00,1773.50,-0007.78
21,07,23,19,48,07,14.50,1524.50,-0005.28
21,07,23,19,48,09,15.00,1209.50,-0002.11
21,07,23,20,03,16,16.50,1179.00,-0001.80
21,07,23,20,03,18,16.00,1287.00,-0002.89
21,07,23,20,04,33,15.00,1130.50,-0001.31
21,07,23,20,04,35,15.00,1177.00,-0001.78
21,07,23,20,04,37,14.50,1230.50,-0002.32
21,07,23,20,04,39,14.50,1157.50,-0001.58
21,07,23,20,04,49,14.50,1176.00,-0001.77
21,07,23,20,04,55,14.50,1197.50,-0001.99
21,07,23,20,04,57,14.50,1216.50,-0002.18
21,07,23,20,05,07,14.50,1139.00,-0001.40
21,07,23,20,05,09,14.50,1142.50,-0001.43
21,07,23,20,05,29,14.50,1215.50,-0002.17
21,07,23,20,05,31,14.50,1318.50,-0003.20
21,07,23,20,05,33,14.50,1339.50,-0003.42
21,07,23,20,05,35,14.50,1359.50,-0003.62
21,07,23,20,05,37,14.50,1287.50,-0002.89
21,07,23,20,05,39,14.00,1317.50,-0003.19
21,07,23,20,05,41,14.00,1273.00,-0002.75
21,07,23,20,05,43,14.00,1214.00,-0002.15
21,07,23,20,05,57,14.50,1197.00,-0001.98
21,07,23,20,05,59,14.50,1277.00,-0002.79
21,07,23,20,06,01,14.50,1330.50,-0003.32
21,07,23,20,06,03,14.50,1353.50,-0003.56
21,07,23,20,06,05,14.50,1385.50,-0003.88
21,07,23,20,06,09,14.50,1464.00,-0004.67
21,07,23,20,06,11,14.50,1154.00,-0001.55
