year,month,day,hour,minute,second,var1,pressure,depth
21,07,18,04,45,16,17.00,1280.00,-0002.82
21,07,18,04,45,18,17.00,1404.00,-0004.06
21,07,18,04,45,20,16.50,1502.50,-0005.06
21,07,18,04,45,22,16.50,1456.50,-0004.59
21,07,18,04,45,24,16.50,1414.00,-0004.16
21,07,18,04,45,26,16.50,1223.50,-0002.25
21,07,18,04,46,44,17.00,1185.00,-0001.86
21,07,18,04,46,46,17.00,1430.00,-0004.33
21,07,18,04,46,48,16.50,1627.00,-0006.31
21,07,18,04,46,50,15.50,1697.00,-0007.01
21,07,18,04,46,52,15.50,1442.50,-0004.45
21,07,18,04,46,54,16.00,1135.50,-0001.36
21,07,18,04,51,29,17.00,1161.00,-0001.62
21,07,18,04,51,31,17.00,1334.50,-0003.37
21,07,18,04,51,33,17.00,1440.50,-0004.43
21,07,18,04,51,35,17.00,1458.50,-0004.61
21,07,18,04,51,37,16.50,1556.50,-0005.60
21,07,18,04,51,39,16.00,1583.50,-0005.87
21,07,18,04,51,41,16.00,1489.00,-0004.92
21,07,18,04,51,43,16.00,1454.00,-0004.57
21,07,18,04,51,45,16.50,1161.50,-0001.62
21,07,18,04,52,25,17.00,1134.00,-0001.35
21,07,18,04,52,27,17.00,1316.50,-0003.18
21,07,18,04,52,29,16.50,1499.50,-0005.02
21,07,18,04,52,31,16.00,1686.00,-0006.90
21,07,18,04,52,33,15.00,1805.00,-0008.10
21,07,18,04,52,35,14.50,1879.50,-0008.85
21,07,18,04,52,37,14.50,1976.50,-0009.82
21,07,18,04,52,39,14.50,2104.00,-0011.11
21,07,18,04,52,41,14.00,2196.00,-0012.03
21,07,18,04,52,43,14.00,2313.00,-0013.21
21,07,18,04,52,45,14.00,2401.50,-0014.10
21,07,18,04,52,47,14.00,2473.50,-0014.82
21,07,18,04,52,49,14.00,2382.50,-0013.91
21,07,18,04,52,51,14.00,2181.50,-0011.89
21,07,18,04,52,53,13.50,1956.50,-0009.62
21,07,18,04,52,55,13.50,1874.50,-0008.80
21,07,18,04,52,57,14.00,1534.50,-0005.38
21,07,18,04,52,59,15.00,1166.50,-0001.67
21,07,18,04,54,32,17.00,1244.00,-0002.45
21,07,18,04,54,34,17.00,1197.00,-0001.98
21,07,18,04,54,36,17.00,1198.00,-0001.99
21,07,18,04,54,38,17.00,1227.50,-0002.29
21,07,18,04,54,40,17.00,1277.50,-0002.79
21,07,18,04,54,42,17.00,1325.00,-0003.27
21,07,18,04,54,44,16.50,1512.00,-0005.15
21,07,18,04,54,46,16.00,1632.00,-0006.36
21,07,18,04,54,48,15.50,1820.00,-0008.25
21,07,18,04,54,50,15.00,1739.50,-0007.44
21,07,18,04,54,52,15.50,1453.00,-0004.56
21,07,18,04,54,54,16.00,1122.00,-0001.23
21,07,18,04,55,18,16.50,1409.00,-0004.11
21,07,18,04,55,20,16.00,1793.00,-0007.98
21,07,18,04,55,22,15.00,2145.50,-0011.52
21,07,18,04,55,24,14.50,2523.00,-0015.32
21,07,18,04,55,26,14.50,2707.50,-0017.18
21,07,18,04,55,28,14.00,2833.50,-0018.45
21,07,18,04,55,30,14.00,2692.00,-0017.02
21,07,18,04,55,32,14.00,2327.00,-0013.35
21,07,18,04,55,34,14.00,2016.50,-0010.23
21,07,18,04,55,36,14.00,1695.00,-0006.99
21,07,18,04,55,38,15.00,1361.00,-0003.63
21,07,18,04,57,50,17.00,1206.50,-0002.08
21,07,18,04,58,14,17.00,1266.50,-0002.68
21,07,18,04,58,16,16.50,1590.50,-0005.94
21,07,18,04,58,18,15.50,1920.50,-0009.26
21,07,18,04,58,20,15.00,2225.50,-0012.33
21,07,18,04,58,22,14.50,2430.00,-0014.39
21,07,18,04,58,24,14.50,2580.50,-0015.90
21,07,18,04,58,26,14.00,2377.00,-0013.85
21,07,18,04,58,28,14.00,2184.50,-0011.92
21,07,18,04,58,30,14.00,1982.50,-0009.88
21,07,18,04,58,32,14.00,1797.50,-0008.02
21,07,18,04,58,34,14.00,1642.00,-0006.46
21,07,18,04,58,36,15.00,1426.50,-0004.29
21,07,18,04,58,38,15.50,1106.50,-0001.07
21,07,18,04,59,17,16.50,1183.50,-0001.85
21,07,18,04,59,19,16.50,1467.00,-0004.70
21,07,18,04,59,21,15.50,1799.00,-0008.04
21,07,18,04,59,23,14.50,2126.50,-0011.33
21,07,18,04,59,25,14.50,2028.50,-0010.35
21,07,18,04,59,27,14.50,1757.50,-0007.62
21,07,18,04,59,29,15.00,1439.00,-0004.42
21,07,18,05,00,47,16.50,1175.00,-0001.76
21,07,18,05,00,49,16.50,1286.50,-0002.88
21,07,18,05,00,51,16.50,1160.50,-0001.61
21,07,18,05,13,57,17.00,1161.00,-0001.62
21,07,18,05,13,59,17.00,1466.50,-0004.69
21,07,18,05,14,01,16.00,1760.50,-0007.65
21,07,18,05,14,03,15.50,1932.50,-0009.38
21,07,18,05,14,05,15.00,1866.00,-0008.71
21,07,18,05,14,07,15.00,1682.00,-0006.86
21,07,18,05,14,09,15.50,1374.00,-0003.76
21,07,18,05,14,41,16.50,1265.00,-0002.67
21,07,18,05,14,43,16.50,1492.00,-0004.95
21,07,18,05,14,45,15.50,1652.50,-0006.56
21,07,18,05,14,47,15.50,1634.50,-0006.38
21,07,18,05,14,49,15.50,1443.50,-0004.46
21,07,18,05,14,51,15.50,1510.00,-0005.13
21,07,18,05,14,53,15.50,1731.00,-0007.35
21,07,18,05,14,55,15.00,1902.00,-0009.07
21,07,18,05,14,57,14.50,1894.50,-0009.00
21,07,18,05,14,59,14.50,1783.50,-0007.88
21,07,18,05,15,01,14.50,1474.50,-0004.77
21,07,18,05,15,03,15.50,1135.00,-0001.36
21,07,18,05,16,55,17.00,1196.00,-0001.97
21,07,18,05,16,57,16.50,1481.00,-0004.84
21,07,18,05,16,59,16.00,1616.50,-0006.20
21,07,18,05,17,01,15.50,1710.50,-0007.15
21,07,18,05,17,03,15.50,1664.00,-0006.68
21,07,18,05,17,05,15.00,1860.50,-0008.66
21,07,18,05,17,07,14.50,2072.00,-0010.78
21,07,18,05,17,09,14.50,2363.00,-0013.71
21,07,18,05,17,11,14.00,2244.00,-0012.51
21,07,18,05,17,13,14.00,2216.50,-0012.24
21,07,18,05,17,15,14.00,2209.00,-0012.16
21,07,18,05,17,17,14.00,1947.00,-0009.53
21,07,18,05,17,19,14.00,1629.00,-0006.33
21,07,18,05,17,21,15.00,1281.50,-0002.83
21,07,18,05,42,48,17.50,1108.00,-0001.09
21,07,18,05,42,50,17.00,1383.50,-0003.86
21,07,18,05,42,52,16.50,1653.50,-0006.57
21,07,18,05,42,54,15.50,1907.50,-0009.13
21,07,18,05,42,56,15.00,2051.50,-0010.58
21,07,18,05,42,58,15.00,2141.00,-0011.48
21,07,18,05,43,00,14.50,2389.50,-0013.98
21,07,18,05,43,02,14.50,2310.50,-0013.18
21,07,18,05,43,04,14.50,2145.50,-0011.52
21,07,18,05,43,06,14.00,1903.00,-0009.08
21,07,18,05,43,08,14.50,1618.50,-0006.22
21,07,18,05,43,10,15.00,1245.50,-0002.47
21,07,18,05,44,04,16.50,1267.00,-0002.69
21,07,18,05,44,06,16.00,1563.00,-0005.66
21,07,18,05,44,08,15.50,1887.50,-0008.93
21,07,18,05,44,10,15.00,2106.00,-0011.13
21,07,18,05,44,12,14.50,2186.50,-0011.94
21,07,18,05,44,14,14.50,2183.50,-0011.91
21,07,18,05,44,16,14.00,2089.50,-0010.96
21,07,18,05,44,18,14.00,2067.50,-0010.74
21,07,18,05,44,20,14.00,2226.00,-0012.33
21,07,18,05,44,22,14.00,2129.00,-0011.36
21,07,18,05,44,24,14.00,1906.50,-0009.12
21,07,18,05,44,26,14.00,1644.50,-0006.48
21,07,18,05,44,28,15.00,1280.00,-0002.82
21,07,18,05,45,12,16.00,1379.00,-0003.81
21,07,18,05,45,14,16.00,1658.50,-0006.62
21,07,18,05,45,16,15.00,1913.50,-0009.19
21,07,18,05,45,18,14.50,2120.00,-0011.27
21,07,18,05,45,20,14.50,2183.50,-0011.91
21,07,18,05,45,22,14.50,2377.50,-0013.86
21,07,18,05,45,24,14.00,2404.50,-0014.13
21,07,18,05,45,26,14.00,2220.50,-0012.28
21,07,18,05,45,28,14.00,1913.00,-0009.18
21,07,18,05,45,30,14.50,1562.50,-0005.66
21,07,18,05,45,32,15.00,1182.50,-0001.84
21,07,18,05,46,56,16.00,1300.50,-0003.02
21,07,18,05,46,58,16.00,1265.50,-0002.67
21,07,18,05,47,00,16.00,1344.00,-0003.46
21,07,18,05,47,02,16.00,1492.00,-0004.95
21,07,18,05,47,04,16.00,1545.50,-0005.49
21,07,18,05,47,06,16.00,1437.00,-0004.40
21,07,18,05,47,08,16.00,1329.50,-0003.31
21,07,18,05,47,10,16.00,1341.00,-0003.43
21,07,18,05,47,12,16.00,1445.00,-0004.48
21,07,18,05,47,14,16.00,1385.50,-0003.88
21,07,18,05,47,16,16.00,1252.00,-0002.54
21,07,18,05,48,24,16.50,1186.00,-0001.87
21,07,18,05,48,26,16.00,1392.50,-0003.95
21,07,18,05,48,28,16.00,1542.50,-0005.46
21,07,18,05,48,30,15.50,1688.00,-0006.92
21,07,18,05,48,32,15.50,1748.50,-0007.53
21,07,18,05,48,34,15.50,1638.00,-0006.42
21,07,18,05,48,36,15.50,1660.50,-0006.64
21,07,18,05,48,38,15.00,1843.50,-0008.49
21,07,18,05,48,40,14.50,1962.00,-0009.68
21,07,18,05,48,42,14.50,1690.50,-0006.95
21,07,18,05,48,44,15.00,1361.50,-0003.64
21,07,18,05,59,46,17.00,1183.00,-0001.84
21,07,18,05,59,48,16.50,1437.00,-0004.40
21,07,18,05,59,50,16.50,1683.00,-0006.87
21,07,18,05,59,52,16.00,1883.50,-0008.89
21,07,18,05,59,54,15.50,1928.00,-0009.34
21,07,18,05,59,56,15.50,1785.00,-0007.90
21,07,18,05,59,58,15.50,1506.00,-0005.09
21,07,18,06,00,00,15.50,1153.00,-0001.54
21,07,18,06,01,56,16.50,1287.50,-0002.89
21,07,18,06,01,58,16.50,1628.50,-0006.32
21,07,18,06,02,00,15.50,1978.50,-0009.84
21,07,18,06,02,02,15.00,2266.50,-0012.74
21,07,18,06,02,04,14.50,2528.00,-0015.37
21,07,18,06,02,06,14.50,2461.00,-0014.70
21,07,18,06,02,08,14.50,2187.00,-0011.94
21,07,18,06,02,10,14.50,1874.50,-0008.80
21,07,18,06,02,12,14.50,1549.50,-0005.53
21,07,18,06,02,14,15.00,1195.00,-0001.96
21,07,18,07,03,06,21.50,1159.00,-0001.60
21,07,18,07,03,08,19.50,1469.50,-0004.72
21,07,18,07,03,10,18.00,1604.50,-0006.08
21,07,18,07,03,12,17.00,1850.50,-0008.56
21,07,18,07,03,14,16.50,1865.00,-0008.70
21,07,18,07,03,16,16.00,1599.50,-0006.03
21,07,18,07,03,18,16.00,1296.00,-0002.98
21,07,18,07,03,48,17.50,1252.00,-0002.54
21,07,18,07,03,50,16.50,1536.50,-0005.40
21,07,18,07,03,52,16.00,1663.00,-0006.67
21,07,18,07,03,54,15.50,1427.00,-0004.30
21,07,18,07,03,56,16.50,1120.00,-0001.21
21,07,18,07,04,09,17.00,1161.50,-0001.62
21,07,18,07,04,11,16.50,1515.50,-0005.19
21,07,18,07,04,13,16.00,1591.00,-0005.95
21,07,18,07,04,15,15.50,1595.50,-0005.99
21,07,18,07,04,17,15.50,1619.00,-0006.23
21,07,18,07,04,19,15.50,1558.00,-0005.61
21,07,18,07,04,21,15.00,1640.00,-0006.44
21,07,18,07,04,23,15.00,1642.00,-0006.46
21,07,18,07,04,25,15.00,1673.00,-0006.77
21,07,18,07,04,27,15.00,1636.50,-0006.40
21,07,18,07,04,29,15.00,1617.50,-0006.21
21,07,18,07,04,31,15.00,1663.50,-0006.67
21,07,18,07,04,33,14.50,1676.50,-0006.81
21,07,18,07,04,35,14.50,1698.50,-0007.03
21,07,18,07,04,37,14.50,1641.00,-0006.45
21,07,18,07,04,39,14.50,1660.50,-0006.64
21,07,18,07,04,41,14.50,1670.00,-0006.74
21,07,18,07,04,43,14.50,1748.50,-0007.53
21,07,18,07,04,45,14.50,1767.50,-0007.72
21,07,18,07,04,47,14.50,1679.00,-0006.83
21,07,18,07,04,49,14.50,1628.50,-0006.32
21,07,18,07,04,51,15.00,1298.00,-0003.00
21,07,18,07,05,31,16.50,1202.00,-0002.03
21,07,18,07,05,33,16.50,1451.00,-0004.54
21,07,18,07,05,35,16.00,1525.00,-0005.28
21,07,18,07,05,37,15.50,1701.00,-0007.05
21,07,18,07,05,39,15.50,1655.00,-0006.59
21,07,18,07,05,41,15.50,1462.00,-0004.65
21,07,18,07,05,43,16.00,1123.50,-0001.24
21,07,18,07,06,11,17.00,1100.50,-0001.01
21,07,18,07,06,13,17.00,1424.00,-0004.27
21,07,18,07,06,15,16.50,1618.50,-0006.22
21,07,18,07,06,17,16.00,1671.50,-0006.76
21,07,18,07,06,19,15.50,1666.00,-0006.70
21,07,18,07,06,21,15.50,1706.50,-0007.11
21,07,18,07,06,23,15.50,1713.50,-0007.18
21,07,18,07,06,25,15.00,1702.00,-0007.06
21,07,18,07,06,27,15.00,1746.00,-0007.50
21,07,18,07,06,29,15.00,1719.50,-0007.24
21,07,18,07,06,31,15.00,1756.50,-0007.61
21,07,18,07,06,33,15.00,1762.00,-0007.67
21,07,18,07,06,35,14.50,1782.00,-0007.87
21,07,18,07,06,37,14.50,1819.00,-0008.24
21,07,18,07,06,39,14.50,1828.00,-0008.33
21,07,18,07,06,41,14.50,1862.50,-0008.68
21,07,18,07,06,43,14.50,1612.00,-0006.16
21,07,18,07,06,45,15.00,1468.00,-0004.71
21,07,18,07,06,47,15.50,1256.00,-0002.58
21,07,18,07,07,51,17.50,1172.00,-0001.73
21,07,18,07,07,53,17.00,1395.50,-0003.98
21,07,18,07,07,55,16.50,1488.00,-0004.91
21,07,18,07,07,57,16.00,1497.00,-0005.00
21,07,18,07,07,59,16.00,1533.00,-0005.36
21,07,18,07,08,01,15.50,1550.50,-0005.54
21,07,18,07,08,03,15.50,1549.50,-0005.53
21,07,18,07,08,05,15.50,1543.50,-0005.47
21,07,18,07,08,07,15.50,1579.50,-0005.83
21,07,18,07,08,09,15.00,1561.50,-0005.65
21,07,18,07,08,11,15.00,1609.50,-0006.13
21,07,18,07,08,13,15.00,1641.00,-0006.45
21,07,18,07,08,15,15.00,1437.50,-0004.40
21,07,18,07,08,17,15.50,1122.00,-0001.23
21,07,18,13,46,14,22.00,1245.00,-0002.46
21,07,18,13,46,16,19.50,1379.00,-0003.81
21,07,18,13,46,18,18.50,1243.50,-0002.45
21,07,18,13,48,46,19.00,1116.00,-0001.17
21,07,18,13,48,48,17.00,1467.50,-0004.70
21,07,18,13,48,50,16.00,1867.00,-0008.72
21,07,18,13,48,52,15.50,2070.50,-0010.77
21,07,18,13,48,54,15.00,2189.00,-0011.96
21,07,18,13,48,56,14.50,2165.50,-0011.72
21,07,18,13,48,58,14.50,2059.50,-0010.66
21,07,18,13,49,00,14.50,1898.00,-0009.03
21,07,18,13,49,02,14.00,1649.50,-0006.53
21,07,18,13,49,04,14.00,1391.50,-0003.94
21,07,18,16,16,27,16.50,1193.50,-0001.95
21,07,18,16,16,29,16.50,1297.50,-0002.99
21,07,18,16,16,31,16.00,1359.00,-0003.61
21,07,18,16,16,33,16.00,1362.00,-0003.64
21,07,18,16,16,35,15.50,1281.50,-0002.83
21,07,18,16,16,37,15.50,1241.50,-0002.43
21,07,18,16,16,45,16.00,1110.00,-0001.11
21,07,18,16,16,47,16.00,1210.00,-0002.11
21,07,18,16,16,49,16.00,1157.00,-0001.58
21,07,18,16,16,51,15.50,1287.50,-0002.89
21,07,18,16,16,53,15.50,1106.50,-0001.07
21,07,18,16,16,57,16.00,1118.00,-0001.19
21,07,18,16,17,03,16.00,1141.00,-0001.42
21,07,18,16,17,05,16.00,1116.00,-0001.17
21,07,18,16,17,15,16.00,1174.00,-0001.75
21,07,18,16,17,17,16.00,1109.50,-0001.10
21,07,18,16,17,37,16.00,1160.50,-0001.61
