year,month,day,hour,minute,second,var1,pressure,depth
21,07,18,05,52,26,17.50,1271.00,-0002.73
21,07,18,05,52,28,17.00,1579.00,-0005.82
21,07,18,05,52,30,16.00,1954.50,-0009.60
21,07,18,05,52,32,15.50,2135.50,-0011.42
21,07,18,05,52,34,15.50,2377.50,-0013.86
21,07,18,05,52,36,15.00,2513.50,-0015.23
21,07,18,05,52,38,15.00,2661.00,-0016.71
21,07,18,05,52,40,14.50,2867.50,-0018.79
21,07,18,05,52,42,14.50,2746.00,-0017.56
21,07,18,05,52,44,14.50,2580.50,-0015.90
21,07,18,05,52,46,14.50,2301.50,-0013.09
21,07,18,05,52,48,14.50,2012.00,-0010.18
21,07,18,05,52,50,15.00,1715.00,-0007.19
21,07,18,05,52,52,15.00,1394.00,-0003.96
21,07,18,05,53,16,17.00,1186.00,-0001.87
21,07,18,05,53,18,17.00,1421.50,-0004.24
21,07,18,05,53,20,16.50,1601.50,-0006.05
21,07,18,05,53,22,16.00,1535.50,-0005.39
21,07,18,05,53,24,16.50,1219.00,-0002.20
21,07,18,05,58,02,18.50,1107.00,-0001.08
21,07,18,05,58,04,18.00,1453.50,-0004.56
21,07,18,05,58,06,17.00,1712.00,-0007.16
21,07,18,05,58,08,16.50,1761.00,-0007.66
21,07,18,05,58,10,16.50,1710.00,-0007.14
21,07,18,05,58,12,16.00,1645.50,-0006.49
21,07,18,05,58,14,16.00,1606.00,-0006.10
21,07,18,05,58,16,16.00,1532.00,-0005.35
21,07,18,05,58,18,16.00,1515.50,-0005.19
21,07,18,05,58,20,16.50,1208.50,-0002.10
21,07,18,06,05,49,18.00,1271.00,-0002.73
21,07,18,06,05,51,17.50,1565.00,-0005.68
21,07,18,06,05,53,16.50,1829.50,-0008.34
21,07,18,06,05,55,16.50,1864.50,-0008.70
21,07,18,06,05,57,16.00,1762.00,-0007.67
21,07,18,06,05,59,16.00,1456.50,-0004.59
21,07,18,06,06,01,17.00,1144.50,-0001.45
21,07,18,09,08,54,19.00,1363.00,-0003.65
21,07,18,09,08,56,18.00,1638.00,-0006.42
21,07,18,09,08,58,17.00,1821.00,-0008.26
21,07,18,09,09,00,16.50,1823.00,-0008.28
21,07,18,09,09,02,16.00,1868.50,-0008.74
21,07,18,09,09,04,16.00,1841.00,-0008.46
21,07,18,09,09,06,15.50,1864.00,-0008.69
21,07,18,09,09,08,15.50,1802.00,-0008.07
21,07,18,09,09,10,15.50,1725.50,-0007.30
21,07,18,09,09,12,15.50,1746.00,-0007.50
21,07,18,09,09,14,16.00,1439.00,-0004.42
21,07,18,09,09,30,17.00,1405.00,-0004.07
21,07,18,09,09,32,16.50,1603.00,-0006.07
21,07,18,09,09,34,16.50,1728.50,-0007.33
21,07,18,09,09,36,16.00,1785.50,-0007.90
21,07,18,09,09,38,15.50,1811.50,-0008.16
21,07,18,09,09,40,15.50,1843.00,-0008.48
21,07,18,09,09,42,15.50,1897.00,-0009.02
21,07,18,09,09,44,15.00,1956.50,-0009.62
21,07,18,09,09,46,15.00,2026.50,-0010.33
21,07,18,09,09,48,15.00,2054.00,-0010.60
21,07,18,09,09,50,15.00,2034.00,-0010.40
21,07,18,09,09,52,15.00,1761.00,-0007.66
21,07,18,09,09,54,15.50,1435.50,-0004.38
21,07,18,09,10,56,18.00,1278.00,-0002.80
21,07,18,09,10,58,17.50,1568.50,-0005.72
21,07,18,09,11,00,17.00,1797.50,-0008.02
21,07,18,09,11,02,16.50,1865.00,-0008.70
21,07,18,09,11,04,16.00,1636.00,-0006.40
21,07,18,09,11,06,16.50,1310.00,-0003.12
21,07,18,09,12,52,18.50,1157.50,-0001.58
21,07,18,09,12,54,17.50,1508.00,-0005.11
21,07,18,09,12,56,17.00,1732.50,-0007.37
21,07,18,09,12,58,16.50,1732.00,-0007.36
21,07,18,09,13,00,16.00,1967.50,-0009.73
21,07,18,09,13,02,15.50,1786.50,-0007.91
21,07,18,09,13,04,16.00,1465.00,-0004.68
21,07,18,09,13,06,16.50,1131.00,-0001.32
21,07,18,09,14,38,18.50,1336.00,-0003.38
21,07,18,09,14,40,18.00,1523.00,-0005.26
21,07,18,09,14,42,17.50,1232.50,-0002.34
21,07,18,09,16,36,18.50,1311.00,-0003.13
21,07,18,09,16,38,17.50,1687.50,-0006.92
21,07,18,09,16,40,16.50,2081.50,-0010.88
21,07,18,09,16,42,16.00,2438.00,-0014.47
21,07,18,09,16,44,15.50,2710.00,-0017.20
21,07,18,09,16,46,15.00,2889.00,-0019.00
21,07,18,09,16,48,15.00,3104.00,-0021.17
21,07,18,09,16,50,14.50,3362.00,-0023.76
21,07,18,09,16,52,14.00,3380.00,-0023.94
21,07,18,09,16,54,14.00,3474.00,-0024.89
21,07,18,09,16,56,14.00,3781.50,-0027.98
21,07,18,09,16,58,14.00,3945.50,-0029.63
21,07,18,09,17,00,13.50,3702.00,-0027.18
21,07,18,09,17,02,13.50,3471.50,-0024.86
21,07,18,09,17,04,13.50,3214.50,-0022.28
21,07,18,09,17,06,14.00,2951.00,-0019.63
21,07,18,09,17,08,14.00,2672.00,-0016.82
21,07,18,09,17,10,14.00,2380.00,-0013.88
21,07,18,09,17,12,14.00,2079.00,-0010.85
21,07,18,09,17,14,14.50,1768.00,-0007.73
21,07,18,09,17,16,15.00,1446.00,-0004.49
21,07,18,09,17,18,15.50,1105.00,-0001.06
21,07,18,09,38,59,19.50,1269.50,-0002.71
21,07,18,11,00,16,20.50,1128.50,-0001.29
21,07,18,11,00,18,19.50,1404.50,-0004.07
21,07,18,11,00,20,19.00,1217.00,-0002.18
21,07,18,11,20,31,19.50,1402.00,-0004.04
21,07,18,11,20,33,18.00,1792.00,-0007.97
21,07,18,11,20,35,17.50,1709.50,-0007.14
21,07,18,11,20,37,17.50,1409.00,-0004.11
21,07,18,11,21,55,19.00,1342.00,-0003.44
21,07,18,11,21,57,17.50,1731.00,-0007.35
21,07,18,11,21,59,16.50,2145.50,-0011.52
21,07,18,11,22,01,16.00,2426.50,-0014.35
21,07,18,11,22,04,15.50,2424.50,-0014.33
21,07,18,11,22,06,15.50,2455.00,-0014.64
21,07,18,11,22,08,15.00,2499.00,-0015.08
21,07,18,11,22,10,15.00,2535.50,-0015.45
21,07,18,11,22,12,15.00,2598.50,-0016.08
21,07,18,11,22,16,15.00,2214.50,-0012.22
21,07,18,11,22,18,15.00,2023.00,-0010.29
21,07,18,11,22,20,15.00,1694.00,-0006.98
21,07,18,11,22,22,15.50,1354.50,-0003.57
21,07,18,11,25,38,19.50,1139.00,-0001.40
21,07,18,11,27,52,19.50,1272.50,-0002.74
21,07,18,11,27,54,18.00,1658.00,-0006.62
21,07,18,11,27,56,17.00,2089.00,-0010.96
21,07,18,11,27,58,16.50,2466.00,-0014.75
21,07,18,11,28,00,16.00,2629.00,-0016.39
21,07,18,11,28,02,15.50,2745.00,-0017.55
21,07,18,11,28,04,15.50,2544.50,-0015.54
21,07,18,11,28,06,15.50,2298.00,-0013.06
21,07,18,11,28,08,15.50,2020.50,-0010.27
21,07,18,11,28,10,15.50,1734.00,-0007.38
21,07,18,11,28,12,15.50,1495.00,-0004.98
21,07,18,11,28,14,16.00,1150.00,-0001.51
21,07,18,11,30,38,19.50,1188.00,-0001.89
21,07,18,11,31,02,19.50,1152.00,-0001.53
21,07,18,11,33,22,22.00,1131.00,-0001.32
21,07,18,11,33,24,20.00,1541.00,-0005.44
21,07,18,11,33,26,18.50,1716.50,-0007.21
21,07,18,11,33,28,18.00,1652.00,-0006.56
21,07,18,11,33,30,17.50,1709.00,-0007.13
21,07,18,11,33,32,17.50,1680.00,-0006.84
21,07,18,11,33,34,17.00,1437.50,-0004.40
21,07,18,11,33,36,17.50,1163.00,-0001.64
21,07,18,11,34,15,19.00,1170.00,-0001.71
21,07,18,11,34,17,18.00,1410.00,-0004.12
21,07,18,11,34,19,17.50,1375.00,-0003.77
21,07,18,11,34,21,17.50,1171.00,-0001.72
21,07,18,11,39,19,22.00,1375.00,-0003.77
21,07,18,11,39,21,20.00,1509.00,-0005.12
21,07,18,11,39,23,19.50,1303.50,-0003.05
21,07,18,11,41,18,19.50,1152.50,-0001.53
21,07,18,11,41,20,18.50,1464.00,-0004.67
21,07,18,11,41,22,17.50,1760.00,-0007.65
21,07,18,11,41,24,17.00,1937.00,-0009.43
21,07,18,11,41,26,16.50,2080.00,-0010.86
21,07,18,11,41,28,16.00,1973.00,-0009.79
21,07,18,11,41,30,16.00,1856.00,-0008.61
21,07,18,11,41,32,16.00,1555.50,-0005.59
21,07,18,11,41,34,16.50,1214.50,-0002.16
21,07,18,11,48,15,19.00,1240.50,-0002.42
21,07,18,11,48,17,18.00,1523.50,-0005.27
21,07,18,11,48,19,17.50,1840.00,-0008.45
21,07,18,11,48,21,16.50,2048.00,-0010.54
21,07,18,11,48,23,16.00,2358.50,-0013.67
21,07,18,11,48,25,15.50,2625.00,-0016.35
21,07,18,11,48,27,15.00,2805.50,-0018.16
21,07,18,11,48,29,15.00,2740.50,-0017.51
21,07,18,11,48,31,14.50,2484.00,-0014.93
21,07,18,11,48,33,14.50,2413.50,-0014.22
21,07,18,11,48,35,14.50,2639.00,-0016.49
21,07,18,11,48,37,14.50,2680.00,-0016.90
21,07,18,11,48,39,14.50,2438.00,-0014.47
21,07,18,11,48,41,14.50,2154.50,-0011.61
21,07,18,11,48,43,15.00,1840.50,-0008.46
21,07,18,11,48,45,15.00,1508.50,-0005.12
21,07,18,11,48,47,16.00,1152.50,-0001.53
21,07,18,11,49,33,18.50,1285.50,-0002.87
21,07,18,11,49,35,17.50,1552.50,-0005.56
21,07,18,11,49,37,17.00,1817.50,-0008.22
21,07,18,11,49,39,16.50,1922.50,-0009.28
21,07,18,11,49,41,16.00,1997.00,-0010.03
21,07,18,11,49,43,16.00,1905.50,-0009.11
21,07,18,11,49,45,16.00,1620.00,-0006.24
21,07,18,11,49,47,16.00,1266.50,-0002.68
21,07,18,11,50,16,18.00,1290.00,-0002.92
21,07,18,11,50,18,17.50,1484.00,-0004.87
21,07,18,11,50,20,17.00,1450.00,-0004.53
21,07,18,11,50,22,17.00,1135.00,-0001.36
21,07,18,11,52,12,19.00,1159.00,-0001.60
21,07,18,11,52,14,18.50,1374.50,-0003.77
21,07,18,11,52,16,17.50,1665.00,-0006.69
21,07,18,11,52,18,17.00,1841.50,-0008.47
21,07,18,11,52,20,16.50,1875.50,-0008.81
21,07,18,11,52,22,16.50,1821.50,-0008.26
21,07,18,11,52,24,16.00,1773.50,-0007.78
21,07,18,11,52,26,16.00,1568.00,-0005.71
21,07,18,11,52,28,16.50,1245.00,-0002.46
21,07,18,11,53,08,19.00,1106.50,-0001.07
21,07,18,11,53,40,18.50,1316.00,-0003.18
21,07,18,11,53,42,17.50,1602.50,-0006.06
21,07,18,11,53,44,17.00,1901.50,-0009.07
21,07,18,11,53,46,16.00,2172.00,-0011.79
21,07,18,11,53,48,16.00,2115.50,-0011.22
21,07,18,11,53,50,15.50,1931.50,-0009.37
21,07,18,11,53,52,15.50,1665.00,-0006.69
21,07,18,11,53,54,16.00,1352.50,-0003.55
21,07,18,11,54,20,18.50,1214.50,-0002.16
21,07,18,11,54,22,17.50,1537.50,-0005.41
21,07,18,11,54,24,17.00,1882.00,-0008.87
21,07,18,11,54,26,16.50,2178.50,-0011.86
21,07,18,11,54,28,15.50,2494.00,-0015.03
21,07,18,11,54,30,15.50,2767.50,-0017.78
21,07,18,11,54,32,15.00,2855.50,-0018.67
21,07,18,11,54,34,15.00,2717.50,-0017.28
21,07,18,11,54,36,14.50,2486.50,-0014.95
21,07,18,11,54,38,14.50,2375.50,-0013.84
21,07,18,11,54,40,15.00,2192.00,-0011.99
21,07,18,11,54,42,15.00,2054.50,-0010.61
21,07,18,11,54,44,15.00,2112.00,-0011.19
21,07,18,11,54,46,15.00,2078.00,-0010.84
21,07,18,11,54,48,15.00,1759.00,-0007.64
21,07,18,11,54,50,15.50,1413.50,-0004.16
21,07,18,11,55,12,17.50,1110.50,-0001.11
21,07,18,11,55,14,17.50,1352.00,-0003.54
21,07,18,11,55,16,17.50,1297.50,-0002.99
21,07,18,11,56,30,19.00,1218.50,-0002.20
21,07,18,11,56,32,18.00,1464.00,-0004.67
21,07,18,11,56,34,17.00,1585.50,-0005.89
21,07,18,11,56,36,17.00,1337.50,-0003.40
21,07,18,11,57,59,19.00,1247.00,-0002.48
21,07,18,11,58,01,18.00,1432.50,-0004.35
21,07,18,11,58,03,17.50,1530.00,-0005.33
21,07,18,11,58,05,17.00,1273.00,-0002.75
21,07,18,11,59,01,18.50,1296.50,-0002.98
21,07,18,11,59,03,17.50,1495.00,-0004.98
21,07,18,11,59,05,17.00,1380.00,-0003.82
21,07,18,12,01,33,20.00,1219.50,-0002.21
21,07,18,12,01,35,19.00,1188.00,-0001.89
21,07,18,12,03,54,19.50,1218.00,-0002.19
21,07,18,12,03,56,18.00,1539.00,-0005.42
21,07,18,12,03,58,17.50,1847.50,-0008.53
21,07,18,12,04,00,16.50,2141.00,-0011.48
21,07,18,12,04,02,16.00,2385.50,-0013.94
21,07,18,12,04,04,15.50,2594.00,-0016.04
21,07,18,12,04,06,15.50,2708.50,-0017.19
21,07,18,12,04,08,15.00,2889.00,-0019.00
21,07,18,12,04,10,14.50,3178.00,-0021.91
21,07,18,12,04,12,14.50,3289.50,-0023.03
21,07,18,12,04,14,14.00,3368.50,-0023.83
21,07,18,12,04,16,14.00,3407.50,-0024.22
21,07,18,12,04,18,14.00,3586.00,-0026.02
21,07,18,12,04,20,13.50,3930.00,-0029.48
21,07,18,12,04,22,13.50,4207.00,-0032.26
21,07,18,12,04,24,13.50,4213.00,-0032.32
21,07,18,12,04,26,13.50,4164.50,-0031.83
21,07,18,12,04,28,13.50,4181.50,-0032.01
21,07,18,12,04,30,13.50,4081.00,-0030.99
21,07,18,12,04,32,13.50,4184.00,-0032.03
21,07,18,12,04,34,13.50,4104.50,-0031.23
21,07,18,12,04,36,13.00,4045.00,-0030.63
21,07,18,12,04,38,13.00,3821.00,-0028.38
21,07,18,12,04,40,13.00,3605.00,-0026.21
21,07,18,12,04,42,13.50,3379.00,-0023.93
21,07,18,12,04,44,13.50,3141.50,-0021.54
21,07,18,12,04,46,13.50,2889.00,-0019.00
21,07,18,12,04,48,13.50,2622.00,-0016.32
21,07,18,12,04,50,14.00,2345.50,-0013.54
21,07,18,12,04,52,14.00,2058.00,-0010.64
21,07,18,12,04,54,14.50,1760.00,-0007.65
21,07,18,12,04,56,15.00,1450.00,-0004.53
21,07,18,12,04,58,16.00,1116.00,-0001.17
21,07,18,12,06,28,19.50,1140.50,-0001.41
21,07,18,12,06,30,18.50,1413.50,-0004.16
21,07,18,12,06,32,17.50,1640.00,-0006.44
21,07,18,12,06,34,17.00,1837.50,-0008.43
21,07,18,12,06,36,16.50,1954.00,-0009.60
21,07,18,12,06,38,16.50,1920.00,-0009.26
21,07,18,12,06,40,16.50,1742.00,-0007.46
21,07,18,12,06,42,16.50,1495.00,-0004.98
21,07,18,12,06,44,16.50,1166.50,-0001.67
21,07,18,12,07,34,19.50,1239.00,-0002.40
21,07,18,12,07,36,18.50,1340.50,-0003.43
21,07,18,12,07,38,18.00,1528.00,-0005.31
21,07,18,12,07,40,17.50,1731.50,-0007.36
21,07,18,12,07,42,17.00,1914.00,-0009.19
21,07,18,12,07,44,16.50,2014.00,-0010.20
21,07,18,12,07,46,16.50,1944.00,-0009.50
21,07,18,12,07,48,16.00,1719.00,-0007.23
21,07,18,12,07,50,16.00,1439.00,-0004.42
21,07,18,12,07,52,17.00,1131.50,-0001.32
21,07,18,12,46,45,20.00,1257.00,-0002.59
21,07,18,12,46,47,18.50,1550.00,-0005.53
21,07,18,12,46,49,18.00,1640.00,-0006.44
21,07,18,12,46,51,17.50,1526.00,-0005.29
21,07,18,12,46,53,17.50,1216.50,-0002.18
21,07,18,15,00,33,22.50,1161.00,-0001.62
21,07,18,15,00,35,21.00,1316.00,-0003.18
21,07,18,15,00,37,20.00,1295.00,-0002.97
21,07,18,15,01,11,20.50,1240.00,-0002.41
21,07,18,15,01,13,19.00,1380.50,-0003.83
21,07,18,15,01,15,18.50,1405.00,-0004.07
21,07,18,15,01,17,18.00,1632.00,-0006.36
21,07,18,15,01,19,17.50,1848.50,-0008.54
21,07,18,15,01,21,17.00,1750.00,-0007.55
21,07,18,15,01,23,17.00,1586.00,-0005.90
21,07,18,15,01,25,17.50,1304.50,-0003.06
21,07,18,15,01,47,19.50,1231.00,-0002.32
21,07,18,15,01,49,18.50,1319.00,-0003.21
21,07,18,15,01,51,18.50,1174.00,-0001.75
21,07,18,15,02,37,19.00,1435.00,-0004.38
21,07,18,15,02,39,18.00,1746.50,-0007.51
21,07,18,15,02,41,17.50,2070.00,-0010.76
21,07,18,15,02,43,17.00,2404.00,-0014.12
21,07,18,15,02,45,16.00,2549.50,-0015.59
21,07,18,15,02,48,16.00,2361.00,-0013.69
21,07,18,15,02,50,16.00,2179.00,-0011.86
21,07,18,15,02,52,16.00,2011.00,-0010.17
21,07,18,15,02,54,16.50,1910.50,-0009.16
21,07,18,15,02,56,16.50,1624.00,-0006.28
21,07,18,15,09,59,23.50,1322.50,-0003.24
21,07,18,15,10,01,21.50,1403.00,-0004.05
21,07,18,15,10,03,20.50,1448.50,-0004.51
21,07,18,15,10,05,19.50,1466.00,-0004.69
21,07,18,15,10,07,19.00,1456.00,-0004.59
21,07,18,15,10,09,18.50,1580.50,-0005.84
21,07,18,15,10,11,18.00,1703.00,-0007.07
21,07,18,15,10,13,17.50,1729.50,-0007.34
21,07,18,15,10,15,17.50,1567.00,-0005.70
21,07,18,15,10,17,17.50,1258.50,-0002.60
21,07,18,15,12,05,20.00,1155.00,-0001.56
21,07,18,15,12,07,19.50,1314.50,-0003.16
21,07,18,15,12,09,19.00,1560.50,-0005.64
21,07,18,15,12,11,18.00,1810.00,-0008.15
21,07,18,15,12,13,17.50,1933.00,-0009.39
21,07,18,15,12,15,17.00,1857.00,-0008.62
21,07,18,15,12,17,17.00,1786.00,-0007.91
21,07,18,15,12,19,17.00,1590.50,-0005.94
21,07,18,15,12,21,17.50,1279.50,-0002.81
21,07,18,15,27,09,21.00,1223.00,-0002.24
21,07,18,15,27,11,20.00,1106.00,-0001.07
21,07,18,16,58,59,21.00,1384.50,-0003.87
21,07,18,16,59,01,19.00,1742.00,-0007.46
21,07,18,16,59,03,18.00,2095.50,-0011.02
21,07,18,16,59,05,17.00,2376.00,-0013.84
21,07,18,16,59,07,16.50,2717.00,-0017.27
21,07,18,16,59,09,16.00,3022.50,-0020.35
21,07,18,16,59,11,15.50,2894.00,-0019.05
21,07,18,16,59,13,15.00,3050.50,-0020.63
21,07,18,16,59,15,14.50,3293.50,-0023.07
21,07,18,16,59,17,14.50,3028.50,-0020.41
21,07,18,16,59,19,14.50,2630.00,-0016.40
21,07,18,16,59,21,14.50,2274.50,-0012.82
21,07,18,16,59,23,15.00,1928.00,-0009.34
21,07,18,16,59,25,15.50,1555.00,-0005.58
21,07,18,16,59,27,16.50,1160.00,-0001.61
21,07,18,17,08,49,21.00,1129.00,-0001.30
21,07,18,18,38,19,18.50,1138.50,-0001.39
21,07,18,18,41,27,19.00,1167.00,-0001.68
21,07,18,18,42,34,18.50,1173.50,-0001.75
21,07,18,18,42,36,17.50,1197.00,-0001.98
21,07,18,18,43,08,18.50,1113.00,-0001.14
21,07,18,18,44,38,18.50,1119.00,-0001.20
21,07,18,18,44,40,18.50,1125.50,-0001.26
21,07,18,18,45,08,18.00,1125.00,-0001.26
21,07,18,18,50,54,19.00,1148.50,-0001.49
21,07,18,20,22,14,16.00,1198.00,-0001.99
21,07,18,20,22,16,15.50,1346.50,-0003.49
21,07,18,20,22,18,15.00,1356.50,-0003.59
21,07,18,20,22,20,15.00,1523.50,-0005.27
21,07,18,20,22,22,15.00,1313.00,-0003.15
21,07,18,20,22,48,16.00,1124.50,-0001.25
21,07,18,20,22,50,15.00,1251.00,-0002.53
21,07,18,20,22,52,15.00,1263.00,-0002.65
21,07,18,20,22,54,15.00,1364.50,-0003.67
21,07,18,20,22,56,14.50,1427.50,-0004.30
21,07,18,20,22,58,14.50,1253.50,-0002.55
21,07,18,20,23,31,15.50,1259.00,-0002.61
21,07,18,20,23,33,15.00,1389.50,-0003.92
21,07,18,20,24,49,16.00,1171.50,-0001.73
21,07,18,20,24,51,15.50,1258.00,-0002.60
21,07,18,20,24,53,15.00,1253.50,-0002.55
21,07,18,20,24,55,15.00,1124.00,-0001.25
21,07,18,20,25,01,15.50,1124.00,-0001.25
21,07,18,20,25,03,15.00,1419.00,-0004.22
21,07,18,20,25,05,15.00,1730.00,-0007.34
21,07,18,20,25,07,14.50,1594.00,-0005.98
21,07,18,20,25,09,14.50,1285.00,-0002.87
21,07,18,20,25,55,16.00,1107.00,-0001.08
21,07,18,20,27,37,16.00,1177.50,-0001.79
21,07,18,20,27,39,15.50,1155.50,-0001.56
21,07,18,20,35,44,16.50,1279.00,-0002.81
