year,month,day,hour,minute,second,var1,pressure,depth
21,07,30,09,04,48,16.00,1663.50,-0006.67
21,07,30,09,04,50,16.00,2027.50,-0010.34
21,07,30,09,04,52,16.00,2409.50,-0014.18
21,07,30,09,04,54,16.00,2831.00,-0018.42
21,07,30,09,04,56,16.00,3242.00,-0022.55
21,07,30,09,04,58,16.00,3410.50,-0024.25
21,07,30,09,05,00,15.50,3085.50,-0020.98
21,07,30,09,05,02,15.50,2789.50,-0018.00
21,07,30,09,05,04,15.50,2495.00,-0015.04
21,07,30,09,05,06,15.50,2197.00,-0012.04
21,07,30,09,05,08,15.50,1885.50,-0008.91
21,07,30,09,05,10,15.50,1562.50,-0005.66
21,07,30,09,05,12,15.50,1178.50,-0001.80
21,07,30,09,52,00,16.00,1198.50,-0002.00
21,07,30,09,52,02,16.00,1371.50,-0003.74
21,07,30,09,52,04,15.50,1287.50,-0002.89
21,07,30,09,52,54,15.50,1273.50,-0002.75
21,07,30,09,52,56,15.50,1347.50,-0003.50
21,07,30,09,52,58,15.50,1299.50,-0003.01
21,07,30,10,56,10,15.50,1252.00,-0002.54
21,07,30,10,56,12,15.50,1229.00,-0002.30
21,07,30,10,56,14,15.50,1232.50,-0002.34
21,07,30,10,56,16,15.50,1115.00,-0001.16
21,07,30,10,56,18,15.50,1202.00,-0002.03
21,07,30,11,04,45,15.50,1143.50,-0001.44
21,07,30,11,04,47,15.50,1110.50,-0001.11
21,07,30,11,05,57,15.50,1197.50,-0001.99
21,07,30,11,05,59,15.50,1103.50,-0001.04
21,07,30,11,07,51,15.50,1113.50,-0001.14
21,07,30,11,45,29,15.50,1218.00,-0002.19
21,07,30,11,45,31,15.50,1333.00,-0003.35
21,07,30,11,45,33,15.50,1251.00,-0002.53
21,07,30,11,45,35,15.50,1147.00,-0001.48
21,07,30,11,45,37,15.50,1129.50,-0001.30
21,07,30,11,45,39,15.50,1104.00,-0001.05
21,07,30,11,52,10,15.50,1130.00,-0001.31
21,07,30,11,52,28,15.50,1191.00,-0001.92
21,07,30,11,53,16,15.50,1133.50,-0001.34
21,07,30,11,53,18,15.50,1115.00,-0001.16
21,07,30,11,54,04,15.50,1132.50,-0001.33
21,07,30,11,56,10,15.50,1166.50,-0001.67
21,07,30,11,56,12,15.50,1126.50,-0001.27
21,07,30,11,56,56,15.50,1277.50,-0002.79
21,07,30,11,56,58,15.50,1358.50,-0003.61
21,07,30,12,00,15,16.00,1162.50,-0001.63
21,07,30,13,42,43,15.50,1143.50,-0001.44
21,07,30,13,43,15,15.50,1158.00,-0001.59
21,07,30,13,45,09,15.50,1108.50,-0001.09
21,07,30,14,51,39,16.00,1173.50,-0001.75
21,07,30,15,16,30,17.00,1123.50,-0001.24
21,07,30,15,16,32,17.00,1142.50,-0001.43
21,07,30,15,21,41,16.50,1186.00,-0001.87
21,07,30,15,21,43,16.50,1327.00,-0003.29
21,07,30,15,21,45,16.50,1411.00,-0004.13
21,07,30,15,21,47,16.50,1275.50,-0002.77
21,07,30,15,26,33,16.50,1102.50,-0001.03
21,07,30,15,28,36,16.00,1499.50,-0005.02
21,07,30,15,28,38,16.00,1732.00,-0007.36
21,07,30,15,28,40,16.00,1406.00,-0004.08
21,07,30,15,28,42,16.00,1105.00,-0001.06
21,07,30,15,32,20,16.00,1134.50,-0001.35
21,07,30,15,32,22,16.00,1101.00,-0001.02
21,07,30,15,39,03,16.50,1212.00,-0002.13
21,07,30,15,39,05,16.50,1472.00,-0004.75
21,07,30,15,39,07,16.50,1797.00,-0008.02
21,07,30,15,39,09,16.00,2137.50,-0011.44
21,07,30,15,39,11,16.00,2222.50,-0012.30
21,07,30,15,39,13,16.00,2238.50,-0012.46
21,07,30,15,39,15,16.00,2231.50,-0012.39
21,07,30,15,39,17,16.00,2202.00,-0012.09
21,07,30,15,39,19,16.00,2216.50,-0012.24
21,07,30,15,39,21,16.00,2187.00,-0011.94
21,07,30,15,39,23,16.00,2183.00,-0011.90
21,07,30,15,39,25,16.00,2149.50,-0011.56
21,07,30,15,39,27,16.00,2159.00,-0011.66
21,07,30,15,39,29,16.00,2107.50,-0011.14
21,07,30,15,39,31,16.00,2094.50,-0011.01
21,07,30,15,39,33,16.00,2033.50,-0010.40
21,07,30,15,39,35,16.00,1958.00,-0009.64
21,07,30,15,39,37,16.00,1591.00,-0005.95
21,07,30,15,39,39,16.00,1186.00,-0001.87
21,07,30,15,39,55,16.00,1318.00,-0003.20
21,07,30,15,39,57,16.00,1671.00,-0006.75
21,07,30,15,39,59,16.00,1913.00,-0009.18
21,07,30,15,40,01,16.00,1805.50,-0008.10
21,07,30,15,40,03,16.00,1877.50,-0008.83
21,07,30,15,40,05,16.00,1904.00,-0009.09
21,07,30,15,40,07,16.00,1982.00,-0009.88
21,07,30,15,40,09,16.00,1943.50,-0009.49
21,07,30,15,40,11,16.00,1898.50,-0009.04
21,07,30,15,40,13,16.00,1728.50,-0007.33
21,07,30,15,40,15,16.00,1349.00,-0003.51
21,07,30,15,40,29,16.00,1287.00,-0002.89
21,07,30,15,40,31,16.00,1578.00,-0005.81
21,07,30,15,40,33,16.00,1896.00,-0009.01
21,07,30,15,40,35,16.00,2232.50,-0012.40
21,07,30,15,40,37,16.00,2573.00,-0015.82
21,07,30,15,40,39,16.00,2701.00,-0017.11
21,07,30,15,40,41,16.00,2689.50,-0017.00
21,07,30,15,40,43,16.00,2698.50,-0017.09
21,07,30,15,40,45,16.00,2754.50,-0017.65
21,07,30,15,40,47,16.00,2747.50,-0017.58
21,07,30,15,40,49,16.00,2676.00,-0016.86
21,07,30,15,40,51,16.00,2382.00,-0013.90
21,07,30,15,40,53,16.00,2016.00,-0010.22
21,07,30,15,40,55,16.00,1662.50,-0006.66
21,07,30,15,40,57,16.00,1301.50,-0003.03
21,07,30,15,41,01,16.00,1120.00,-0001.21
21,07,30,15,42,09,16.50,1210.00,-0002.11
21,07,30,15,42,11,16.50,1501.50,-0005.05
21,07,30,15,42,13,16.50,1840.00,-0008.45
21,07,30,15,42,15,16.50,2150.00,-0011.57
21,07,30,15,42,17,16.00,2281.50,-0012.89
21,07,30,15,42,19,16.00,2062.00,-0010.68
21,07,30,15,42,21,16.00,1800.00,-0008.05
21,07,30,15,42,23,16.00,1569.50,-0005.73
21,07,30,15,42,25,16.00,1202.00,-0002.03
21,07,30,16,01,38,17.00,1121.00,-0001.22
21,07,30,16,01,40,16.50,1182.00,-0001.83
21,07,30,16,06,12,17.50,1151.50,-0001.52
21,07,30,16,06,14,17.00,1314.00,-0003.16
21,07,30,16,06,16,16.50,1303.00,-0003.05
21,07,30,16,06,18,16.50,1116.50,-0001.17
21,07,30,16,51,23,17.00,1384.00,-0003.86
21,07,30,16,51,25,16.50,1702.00,-0007.06
21,07,30,16,51,27,16.50,1953.50,-0009.59
21,07,30,16,51,29,16.50,1824.00,-0008.29
21,07,30,16,51,31,16.50,1582.00,-0005.85
21,07,30,16,51,33,16.50,1309.00,-0003.11
21,07,30,16,51,55,16.50,1166.00,-0001.67
21,07,30,16,51,57,16.50,1497.00,-0005.00
21,07,30,16,51,59,16.50,1526.50,-0005.30
21,07,30,16,52,01,16.50,1557.00,-0005.60
21,07,30,16,52,03,16.00,1500.50,-0005.04
21,07,30,16,52,05,16.00,1537.50,-0005.41
21,07,30,16,52,07,16.00,1544.50,-0005.48
21,07,30,16,52,09,16.00,1560.50,-0005.64
21,07,30,16,52,11,16.00,1547.50,-0005.51
21,07,30,16,52,13,16.00,1509.00,-0005.12
21,07,30,16,52,15,16.00,1201.50,-0002.03
21,07,30,16,52,31,16.00,1126.00,-0001.27
21,07,30,16,52,33,16.00,1433.50,-0004.36
21,07,30,16,52,35,16.00,1749.50,-0007.54
21,07,30,16,52,37,16.00,1747.00,-0007.51
21,07,30,16,52,39,16.00,1733.00,-0007.37
21,07,30,16,52,41,16.00,1785.00,-0007.90
21,07,30,16,52,43,16.00,1760.00,-0007.65
21,07,30,16,52,45,16.00,1785.00,-0007.90
21,07,30,16,52,47,16.00,1876.00,-0008.81
21,07,30,16,52,49,16.00,1864.00,-0008.69
21,07,30,16,52,51,16.00,1888.00,-0008.93
21,07,30,16,52,53,16.00,1843.00,-0008.48
21,07,30,16,52,55,16.00,1534.00,-0005.37
21,07,30,16,52,57,16.00,1181.50,-0001.83
21,07,30,16,53,21,16.00,1221.50,-0002.23
21,07,30,16,53,23,16.00,1514.00,-0005.17
21,07,30,16,53,25,16.00,1785.00,-0007.90
21,07,30,16,53,27,16.00,1912.50,-0009.18
21,07,30,16,53,29,16.00,2064.00,-0010.70
21,07,30,16,53,31,16.00,1760.50,-0007.65
21,07,30,16,53,33,16.00,1446.50,-0004.49
