year,month,day,hour,minute,second,var1,pressure,depth
21,07,25,07,36,49,19.50,1136.00,-0001.37
21,07,25,07,36,51,19.50,1292.50,-0002.94
21,07,25,07,36,53,20.00,1501.50,-0005.05
21,07,25,07,36,55,20.00,1684.00,-0006.88
21,07,25,07,36,57,20.00,1702.00,-0007.06
21,07,25,07,36,59,20.00,1845.00,-0008.50
21,07,25,07,37,01,20.00,2040.50,-0010.47
21,07,25,07,37,03,20.00,1892.00,-0008.97
21,07,25,07,37,05,20.00,1737.00,-0007.41
21,07,25,07,37,07,20.00,1576.00,-0005.79
21,07,25,07,37,09,19.50,1301.50,-0003.03
21,07,25,07,38,51,20.00,1411.50,-0004.14
21,07,25,07,38,53,20.00,1747.00,-0007.51
21,07,25,07,38,55,20.00,2101.00,-0011.08
21,07,25,07,38,57,18.00,2373.50,-0013.82
21,07,25,07,38,59,17.50,2624.00,-0016.34
21,07,25,07,39,01,17.00,2413.00,-0014.21
21,07,25,07,39,03,17.00,2218.50,-0012.26
21,07,25,07,39,05,17.50,2015.50,-0010.22
21,07,25,07,39,07,18.50,1756.50,-0007.61
21,07,25,07,39,09,19.00,1447.00,-0004.50
21,07,25,07,39,11,19.00,1105.50,-0001.06
21,07,25,08,54,16,20.00,1247.50,-0002.49
21,07,25,08,54,34,19.00,1254.00,-0002.56
21,07,25,08,54,36,19.00,1629.50,-0006.33
21,07,25,08,54,38,19.50,1974.50,-0009.80
21,07,25,08,54,40,19.00,2308.00,-0013.16
21,07,25,08,54,42,17.50,2518.00,-0015.27
21,07,25,08,54,44,17.00,2422.50,-0014.31
21,07,25,08,54,46,17.50,2134.50,-0011.41
21,07,25,08,54,48,18.50,1807.50,-0008.12
21,07,25,08,54,50,18.50,1469.00,-0004.72
21,07,25,08,54,52,18.50,1103.50,-0001.04
21,07,25,08,59,23,19.50,1398.00,-0004.00
21,07,25,08,59,25,19.50,1806.50,-0008.11
21,07,25,08,59,27,19.50,2208.50,-0012.16
21,07,25,08,59,29,18.00,2589.00,-0015.99
21,07,25,08,59,31,17.00,2930.50,-0019.42
21,07,25,08,59,33,16.00,3058.00,-0020.70
21,07,25,08,59,35,16.00,2815.00,-0018.26
21,07,25,08,59,37,16.00,2537.00,-0015.46
21,07,25,08,59,39,17.00,2235.50,-0012.43
21,07,25,08,59,41,18.00,1923.50,-0009.29
21,07,25,08,59,43,18.50,1595.50,-0005.99
21,07,25,08,59,45,18.50,1234.50,-0002.36
21,07,25,10,14,05,23.00,1343.00,-0003.45
21,07,25,10,14,07,22.00,1371.50,-0003.74
21,07,25,10,25,04,20.50,1420.50,-0004.23
21,07,25,10,25,06,20.00,1712.00,-0007.16
21,07,25,10,25,08,20.00,1991.00,-0009.97
21,07,25,10,25,10,19.50,2229.50,-0012.37
21,07,25,10,25,12,18.50,2327.50,-0013.35
21,07,25,10,25,14,17.50,2400.00,-0014.08
21,07,25,10,25,16,17.00,2452.00,-0014.61
21,07,25,10,25,18,16.50,2551.50,-0015.61
21,07,25,10,25,20,16.00,2610.00,-0016.20
21,07,25,10,25,22,16.00,2644.00,-0016.54
21,07,25,10,25,24,15.50,2602.50,-0016.12
21,07,25,10,25,26,15.50,2423.00,-0014.32
21,07,25,10,25,28,16.50,2181.50,-0011.89
21,07,25,10,25,30,17.50,1890.50,-0008.96
21,07,25,10,25,32,18.00,1559.00,-0005.62
21,07,25,10,25,34,18.00,1194.50,-0001.96
21,07,25,10,26,04,18.50,1188.00,-0001.89
21,07,25,10,26,06,18.50,1517.50,-0005.21
21,07,25,10,26,08,18.50,1552.50,-0005.56
21,07,25,10,26,10,18.50,1293.00,-0002.95
21,07,25,10,37,14,20.00,1231.00,-0002.32
21,07,25,11,00,23,20.50,1176.00,-0001.77
21,07,25,11,00,25,20.00,1501.50,-0005.05
21,07,25,11,00,27,19.50,1840.50,-0008.46
21,07,25,11,00,29,19.00,2225.00,-0012.32
21,07,25,11,00,31,17.50,2572.50,-0015.82
21,07,25,11,00,33,17.00,2672.00,-0016.82
21,07,25,11,00,35,16.50,2721.00,-0017.31
21,07,25,11,00,37,16.00,2761.00,-0017.72
21,07,25,11,00,39,16.00,2526.50,-0015.36
21,07,25,11,00,41,16.00,2254.50,-0012.62
21,07,25,11,00,43,17.50,1952.00,-0009.58
21,07,25,11,00,45,18.00,1629.00,-0006.33
21,07,25,11,00,47,18.00,1279.00,-0002.81
21,07,25,11,12,44,19.00,1367.00,-0003.69
21,07,25,11,12,46,19.00,1688.50,-0006.93
21,07,25,11,12,48,19.00,1959.00,-0009.65
21,07,25,11,12,50,18.50,2082.50,-0010.89
21,07,25,11,12,52,17.00,2404.50,-0014.13
21,07,25,11,12,54,16.50,2358.00,-0013.66
21,07,25,11,12,56,16.00,2226.50,-0012.34
21,07,25,11,12,58,16.50,2171.00,-0011.78
21,07,25,11,13,00,16.50,2106.50,-0011.13
21,07,25,11,13,02,17.00,2108.50,-0011.15
21,07,25,11,13,04,17.00,2174.00,-0011.81
21,07,25,11,13,06,16.50,2248.00,-0012.55
21,07,25,11,13,08,16.50,2145.50,-0011.52
21,07,25,11,13,10,17.00,1899.50,-0009.05
21,07,25,11,13,12,17.50,1581.00,-0005.84
21,07,25,11,13,14,18.00,1223.50,-0002.25
21,07,25,11,14,42,18.50,1215.50,-0002.17
21,07,25,11,14,44,18.50,1505.00,-0005.08
21,07,25,11,14,46,18.50,1795.50,-0008.00
21,07,25,11,14,48,18.50,1826.50,-0008.31
21,07,25,11,14,50,18.50,1617.50,-0006.21
21,07,25,11,14,52,18.50,1284.50,-0002.86
21,07,25,11,28,00,19.50,1219.50,-0002.21
21,07,25,11,28,02,19.50,1557.50,-0005.61
21,07,25,11,28,04,19.50,1950.00,-0009.56
21,07,25,11,28,06,19.00,2198.00,-0012.05
21,07,25,11,28,08,18.00,2154.00,-0011.61
21,07,25,11,28,10,18.50,2107.00,-0011.14
21,07,25,11,28,12,18.50,2156.00,-0011.63
21,07,25,11,28,14,18.50,2088.50,-0010.95
21,07,25,11,28,16,19.00,1929.00,-0009.35
21,07,25,11,28,18,19.00,1679.50,-0006.84
21,07,25,11,28,20,19.00,1377.00,-0003.79
21,07,25,11,28,48,19.00,1186.00,-0001.87
21,07,25,11,28,50,19.00,1442.50,-0004.45
21,07,25,11,28,52,19.50,1756.00,-0007.61
21,07,25,11,28,54,19.50,2000.00,-0010.06
21,07,25,11,28,56,19.00,2026.00,-0010.32
21,07,25,11,28,58,19.00,1983.00,-0009.89
21,07,25,11,29,00,19.50,1889.00,-0008.94
21,07,25,11,29,02,19.50,1766.50,-0007.71
21,07,25,11,29,04,19.50,1506.50,-0005.10
21,07,25,11,29,06,19.00,1174.00,-0001.75
21,07,25,11,53,15,21.00,1125.00,-0001.26
21,07,25,11,53,17,20.00,1285.50,-0002.87
21,07,25,12,17,12,21.00,1174.50,-0001.76
21,07,25,12,17,14,20.50,1563.00,-0005.66
21,07,25,12,17,16,20.00,1979.00,-0009.85
21,07,25,12,17,18,18.00,2397.50,-0014.06
21,07,25,12,17,20,16.50,2779.00,-0017.90
21,07,25,12,17,22,16.00,3106.00,-0021.19
21,07,25,12,17,24,15.50,3336.50,-0023.51
21,07,25,12,17,26,15.50,3076.00,-0020.88
21,07,25,12,17,28,15.00,2816.00,-0018.27
21,07,25,12,17,30,15.00,2545.00,-0015.54
21,07,25,12,17,32,15.00,2246.50,-0012.54
21,07,25,12,17,34,15.50,1938.50,-0009.44
21,07,25,12,17,36,17.50,1619.00,-0006.23
21,07,25,12,17,38,18.00,1265.50,-0002.67
21,07,25,12,30,31,20.50,1288.00,-0002.90
21,07,25,12,30,33,20.00,1337.50,-0003.40
21,07,25,12,30,35,20.00,1667.50,-0006.72
21,07,25,12,30,37,20.00,1596.00,-0006.00
21,07,25,12,30,39,20.00,1253.00,-0002.55
21,07,25,13,21,26,21.00,1168.50,-0001.70
21,07,25,13,21,28,20.50,1557.50,-0005.61
21,07,25,13,21,30,20.00,1950.00,-0009.56
21,07,25,13,21,32,20.00,2360.50,-0013.69
21,07,25,13,21,34,18.00,2761.50,-0017.72
21,07,25,13,21,36,16.50,3140.00,-0021.53
21,07,25,13,21,38,16.00,3369.00,-0023.83
21,07,25,13,21,40,15.50,3404.00,-0024.18
21,07,25,13,21,42,15.00,3434.00,-0024.49
21,07,25,13,21,44,15.00,3415.00,-0024.29
21,07,25,13,21,46,14.50,3387.00,-0024.01
21,07,25,13,21,48,14.50,3351.00,-0023.65
21,07,25,13,21,50,14.50,3373.00,-0023.87
21,07,25,13,21,52,14.50,3224.00,-0022.37
21,07,25,13,21,54,14.50,2951.00,-0019.63
21,07,25,13,21,56,14.50,2681.50,-0016.92
21,07,25,13,21,58,15.00,2404.50,-0014.13
21,07,25,13,22,00,17.00,2115.50,-0011.22
21,07,25,13,22,02,18.00,1816.50,-0008.21
21,07,25,13,22,04,18.50,1496.00,-0004.99
21,07,25,13,22,06,18.50,1149.00,-0001.50
21,07,25,16,37,25,20.00,1388.50,-0003.91
21,07,25,16,37,27,20.00,1767.00,-0007.72
21,07,25,16,37,29,19.50,2115.50,-0011.22
21,07,25,16,37,31,18.00,2339.00,-0013.47
21,07,25,16,37,33,17.00,2564.00,-0015.73
21,07,25,16,37,35,16.50,2785.50,-0017.96
21,07,25,16,37,37,16.00,2616.50,-0016.26
21,07,25,16,37,39,16.00,2339.50,-0013.48
21,07,25,16,37,41,17.00,2032.50,-0010.39
21,07,25,16,37,43,18.00,1706.00,-0007.10
21,07,25,16,37,45,18.50,1357.00,-0003.59
21,07,25,19,58,03,20.00,1206.00,-0002.07
21,07,25,19,58,05,20.00,1290.50,-0002.92
21,07,25,19,58,07,20.00,1210.00,-0002.11
21,07,25,19,58,15,20.00,1251.00,-0002.53
21,07,25,19,58,17,20.00,1521.00,-0005.24
21,07,25,19,58,19,20.00,1481.00,-0004.84
21,07,25,19,58,21,20.00,1406.50,-0004.09
21,07,25,19,58,23,20.00,1209.50,-0002.11
21,07,25,20,13,19,19.00,1156.00,-0001.57
21,07,25,20,13,21,19.50,1468.00,-0004.71
21,07,25,20,13,23,19.50,1644.00,-0006.48
21,07,25,20,13,25,19.50,1334.50,-0003.37
21,07,25,20,18,01,19.50,1207.50,-0002.09
21,07,25,20,18,03,19.50,1454.50,-0004.57
21,07,25,20,18,05,19.50,1693.50,-0006.98
21,07,25,20,18,07,20.00,1833.00,-0008.38
21,07,25,20,18,09,19.50,1920.50,-0009.26
21,07,25,20,18,11,19.50,1974.50,-0009.80
21,07,25,20,18,13,19.50,1935.50,-0009.41
21,07,25,20,18,15,19.50,1805.00,-0008.10
21,07,25,20,18,17,19.50,1662.00,-0006.66
21,07,25,20,18,19,20.00,1569.00,-0005.72
21,07,25,20,18,21,20.00,1396.50,-0003.99
21,07,25,20,18,23,20.00,1430.00,-0004.33
21,07,25,20,18,25,20.00,1298.50,-0003.00
21,07,25,20,20,03,19.50,1132.00,-0001.33
21,07,25,20,20,05,19.50,1464.00,-0004.67
21,07,25,20,20,07,20.00,1665.00,-0006.69
21,07,25,20,20,09,20.00,1834.00,-0008.39
21,07,25,20,20,11,20.00,1947.00,-0009.53
21,07,25,20,20,13,20.00,1949.50,-0009.55
21,07,25,20,20,15,20.00,1929.50,-0009.35
21,07,25,20,20,17,20.00,1880.50,-0008.86
21,07,25,20,20,19,20.00,1783.50,-0007.88
21,07,25,20,20,21,20.00,1464.00,-0004.67
21,07,25,20,20,23,20.00,1123.50,-0001.24
21,07,25,20,20,35,20.00,1311.00,-0003.13
21,07,25,20,20,37,20.00,1611.00,-0006.15
21,07,25,20,20,39,20.00,1871.50,-0008.77
21,07,25,20,20,41,20.00,1991.50,-0009.97
21,07,25,20,20,43,19.50,2172.50,-0011.80
21,07,25,20,20,45,18.50,2262.50,-0012.70
21,07,25,20,20,47,18.50,2115.00,-0011.22
21,07,25,20,20,49,19.00,1818.00,-0008.23
21,07,25,20,20,51,19.50,1503.50,-0005.07
21,07,25,20,20,53,19.50,1155.50,-0001.56
21,07,25,20,21,21,19.50,1336.50,-0003.39
21,07,25,20,21,23,19.50,1579.00,-0005.82
21,07,25,20,21,25,20.00,1761.50,-0007.66
21,07,25,20,21,27,20.00,1867.50,-0008.73
21,07,25,20,21,29,20.00,1787.00,-0007.92
21,07,25,20,21,31,20.00,1504.00,-0005.07
21,07,25,20,21,33,20.00,1155.50,-0001.56
21,07,25,20,25,12,19.50,1198.50,-0002.00
21,07,25,20,25,14,19.50,1568.00,-0005.71
21,07,25,20,25,16,19.50,1992.00,-0009.98
21,07,25,20,25,18,18.00,2418.50,-0014.27
21,07,25,20,25,20,16.50,2695.00,-0017.05
21,07,25,20,25,22,16.00,2780.50,-0017.91
21,07,25,20,25,24,15.50,2750.00,-0017.61
21,07,25,20,25,26,15.00,2530.50,-0015.40
21,07,25,20,25,28,15.50,2206.50,-0012.14
21,07,25,20,25,30,17.00,1903.00,-0009.08
21,07,25,20,25,32,18.00,1604.50,-0006.08
21,07,25,20,25,34,18.50,1294.00,-0002.96
21,07,25,20,26,16,19.50,1211.00,-0002.12
21,07,25,20,26,18,19.50,1433.00,-0004.36
21,07,25,20,26,20,19.50,1623.50,-0006.27
21,07,25,20,26,22,19.50,1672.50,-0006.77
21,07,25,20,26,24,19.50,1410.50,-0004.13
21,07,25,20,26,36,19.50,1251.00,-0002.53
21,07,25,20,26,38,19.50,1590.50,-0005.94
21,07,25,20,26,40,20.00,1717.50,-0007.22
21,07,25,20,26,42,20.00,1513.50,-0005.17
21,07,25,20,26,44,20.00,1253.00,-0002.55
21,07,25,20,27,48,19.50,1121.00,-0001.22
21,07,25,20,27,50,19.50,1366.00,-0003.68
21,07,25,20,27,52,19.50,1376.50,-0003.79
21,07,25,20,31,31,19.50,1326.00,-0003.28
21,07,25,20,31,33,20.00,1634.00,-0006.38
21,07,25,20,31,35,20.00,1803.00,-0008.08
21,07,25,20,31,37,20.00,1650.00,-0006.54
21,07,25,20,31,39,20.00,1428.50,-0004.31
21,07,25,20,32,11,19.50,1190.00,-0001.91
21,07,25,20,32,13,20.00,1542.00,-0005.45
21,07,25,20,32,15,20.00,1853.50,-0008.59
21,07,25,20,32,17,19.00,2170.00,-0011.77
21,07,25,20,32,19,18.00,2200.50,-0012.08
21,07,25,20,32,21,18.50,1918.00,-0009.24
21,07,25,20,32,23,19.50,1594.50,-0005.98
21,07,25,20,32,25,19.50,1262.00,-0002.64
21,07,26,06,28,51,18.50,1259.00,-0002.61
21,07,26,06,28,53,18.50,1470.50,-0004.73
21,07,26,06,28,55,18.50,1678.50,-0006.83
21,07,26,06,28,57,18.50,1801.00,-0008.06
21,07,26,06,28,59,18.50,1877.50,-0008.83
21,07,26,06,29,01,18.50,1926.50,-0009.32
21,07,26,06,29,03,18.50,1939.50,-0009.45
21,07,26,06,29,05,18.50,2048.50,-0010.55
21,07,26,06,29,07,18.50,1924.50,-0009.30
21,07,26,06,29,09,18.00,2138.00,-0011.45
21,07,26,06,29,11,18.00,1886.50,-0008.92
21,07,26,06,29,13,18.50,1547.00,-0005.50
21,07,26,06,29,15,18.50,1177.00,-0001.78
21,07,26,06,30,01,18.50,1210.00,-0002.11
21,07,26,06,30,03,18.50,1490.00,-0004.93
21,07,26,06,30,05,18.50,1676.00,-0006.80
21,07,26,06,30,07,18.50,1727.50,-0007.32
21,07,26,06,30,09,18.50,1562.50,-0005.66
21,07,26,06,30,11,18.50,1222.50,-0002.24
21,07,26,06,31,37,18.00,1223.00,-0002.24
21,07,26,06,31,39,18.00,1460.00,-0004.63
21,07,26,06,31,41,18.50,1642.50,-0006.46
21,07,26,06,31,43,18.00,2030.00,-0010.36
21,07,26,06,31,45,17.00,2173.00,-0011.80
21,07,26,06,31,47,16.50,2223.50,-0012.31
21,07,26,06,31,49,16.00,2215.50,-0012.23
21,07,26,06,31,51,17.00,1850.00,-0008.55
21,07,26,06,31,53,17.50,1687.50,-0006.92
21,07,26,06,31,55,18.00,1520.50,-0005.24
21,07,26,06,31,57,18.00,1258.50,-0002.60
21,07,26,06,32,09,18.50,1125.50,-0001.26
21,07,26,06,32,11,18.50,1405.00,-0004.07
21,07,26,06,32,13,18.50,1576.00,-0005.79
21,07,26,06,32,15,18.50,1647.50,-0006.51
21,07,26,06,32,17,18.50,1478.50,-0004.81
21,07,26,06,32,19,18.50,1379.50,-0003.82
21,07,26,06,32,21,18.50,1392.00,-0003.94
21,07,26,06,32,23,18.50,1115.50,-0001.16
21,07,26,06,32,45,18.50,1297.50,-0002.99
21,07,26,06,32,47,18.50,1576.50,-0005.80
21,07,26,06,32,49,18.50,1634.00,-0006.38
21,07,26,06,32,51,18.50,1818.00,-0008.23
21,07,26,06,32,53,18.00,2090.00,-0010.97
21,07,26,06,32,55,17.00,2166.50,-0011.73
21,07,26,06,32,57,16.50,2380.00,-0013.88
21,07,26,06,32,59,16.00,2421.50,-0014.30
21,07,26,06,33,01,15.50,2526.50,-0015.36
21,07,26,06,33,03,15.50,2757.00,-0017.68
21,07,26,06,33,05,15.00,2900.00,-0019.11
21,07,26,06,33,07,14.50,2813.50,-0018.24
21,07,26,06,33,09,14.50,2529.50,-0015.39
21,07,26,06,33,11,15.00,2263.00,-0012.71
21,07,26,06,33,13,15.50,1978.00,-0009.84
21,07,26,06,33,15,16.50,1688.00,-0006.92
21,07,26,06,33,17,17.50,1386.00,-0003.88
21,07,26,06,33,19,17.50,1207.00,-0002.08
21,07,26,08,13,54,20.50,1337.50,-0003.40
21,07,26,08,13,56,20.00,1432.00,-0004.35
21,07,26,08,13,58,20.00,1346.50,-0003.49
21,07,26,11,08,07,21.00,1295.50,-0002.97
21,07,26,11,08,09,20.50,1542.00,-0005.45
21,07,26,11,08,11,20.50,1681.00,-0006.85
21,07,26,11,08,13,20.50,1647.50,-0006.51
21,07,26,11,08,15,20.00,1503.00,-0005.06
21,07,26,11,08,17,20.00,1471.00,-0004.74
21,07,26,11,08,19,20.00,1446.50,-0004.49
21,07,26,11,08,21,20.00,1419.50,-0004.22
21,07,26,11,08,23,20.00,1416.00,-0004.18
21,07,26,11,08,25,20.00,1184.00,-0001.85
21,07,26,11,08,47,20.00,1288.00,-0002.90
21,07,26,11,08,49,20.00,1563.00,-0005.66
21,07,26,11,08,51,19.50,1798.50,-0008.03
21,07,26,11,08,53,19.50,1990.00,-0009.96
21,07,26,11,08,55,19.50,2136.00,-0011.43
21,07,26,11,08,57,19.50,2246.50,-0012.54
21,07,26,11,08,59,19.50,2221.00,-0012.28
21,07,26,11,09,01,19.50,2201.00,-0012.08
21,07,26,11,09,03,19.50,2158.50,-0011.65
21,07,26,11,09,05,19.50,2123.50,-0011.30
21,07,26,11,09,07,19.50,2010.50,-0010.17
21,07,26,11,09,09,19.50,1731.00,-0007.35
21,07,26,11,09,11,19.50,1388.50,-0003.91
21,07,26,11,09,49,19.50,1107.00,-0001.08
21,07,26,11,09,51,19.50,1391.00,-0003.93
21,07,26,11,09,53,19.50,1546.00,-0005.49
21,07,26,11,09,55,19.50,1626.50,-0006.30
21,07,26,11,09,57,19.50,1639.00,-0006.43
21,07,26,11,09,59,19.50,1774.50,-0007.79
21,07,26,11,10,01,19.50,1767.50,-0007.72
21,07,26,11,10,03,19.50,1730.50,-0007.35
21,07,26,11,10,05,19.50,1554.50,-0005.58
21,07,26,11,10,07,19.50,1528.00,-0005.31
21,07,26,11,10,09,19.50,1246.00,-0002.47
21,07,26,11,19,44,19.50,1216.00,-0002.17
21,07,26,11,19,46,19.50,1455.50,-0004.58
21,07,26,11,19,48,19.50,1629.00,-0006.33
21,07,26,11,19,50,19.50,1645.00,-0006.49
21,07,26,11,19,53,19.50,1465.00,-0004.68
21,07,26,11,19,55,20.00,1441.00,-0004.44
21,07,26,11,19,57,20.00,1437.00,-0004.40
21,07,26,11,19,59,20.00,1507.00,-0005.10
21,07,26,11,20,01,20.00,1532.50,-0005.36
21,07,26,11,20,03,20.00,1657.00,-0006.61
21,07,26,11,20,33,19.50,1223.50,-0002.25
21,07,26,11,20,35,19.50,1541.00,-0005.44
21,07,26,11,20,37,19.50,1672.50,-0006.77
21,07,26,11,20,39,19.50,1555.00,-0005.58
21,07,26,11,20,41,19.50,1206.50,-0002.08
21,07,26,11,30,11,19.50,1328.00,-0003.30
21,07,26,11,30,13,19.50,1705.00,-0007.09
21,07,26,11,30,15,19.50,1876.50,-0008.82
21,07,26,11,30,17,19.50,1555.00,-0005.58
21,07,26,11,30,19,19.50,1203.50,-0002.05
21,07,26,11,30,47,19.50,1200.50,-0002.02
21,07,26,11,30,49,19.50,1477.50,-0004.80
21,07,26,11,30,51,19.50,1703.00,-0007.07
21,07,26,11,30,53,19.50,1579.50,-0005.83
21,07,26,11,30,55,19.50,1253.00,-0002.55
21,07,26,11,31,03,19.50,1226.50,-0002.28
21,07,26,11,31,05,19.50,1199.00,-0002.00
21,07,26,11,31,23,19.50,1308.50,-0003.10
21,07,26,11,31,25,19.50,1620.00,-0006.24
21,07,26,11,31,27,19.50,1913.50,-0009.19
21,07,26,11,31,29,19.50,2102.00,-0011.09
21,07,26,11,31,31,19.50,2022.00,-0010.28
21,07,26,11,31,33,19.50,1776.00,-0007.81
21,07,26,11,31,35,19.50,1440.50,-0004.43
21,07,26,11,34,35,19.00,1155.50,-0001.56
21,07,26,11,34,37,19.50,1483.50,-0004.86
21,07,26,11,34,39,19.50,1841.00,-0008.46
21,07,26,11,34,41,19.50,2196.50,-0012.04
21,07,26,11,34,43,18.50,2479.50,-0014.88
21,07,26,11,34,45,17.50,2791.00,-0018.02
21,07,26,11,34,47,16.00,3107.00,-0021.20
21,07,26,11,34,49,15.50,3226.00,-0022.39
21,07,26,11,34,51,15.50,3030.50,-0020.43
21,07,26,11,34,53,15.50,2845.00,-0018.56
21,07,26,11,34,55,15.50,2780.00,-0017.91
21,07,26,11,34,57,15.50,2587.50,-0015.97
21,07,26,11,34,59,16.00,2302.00,-0013.10
21,07,26,11,35,01,17.50,1998.50,-0010.04
21,07,26,11,35,03,18.00,1675.00,-0006.79
21,07,26,11,35,05,18.50,1324.00,-0003.26
21,07,26,11,36,11,19.00,1161.00,-0001.62
21,07,26,11,36,13,19.50,1547.50,-0005.51
21,07,26,11,36,15,19.50,1853.00,-0008.58
21,07,26,11,36,17,19.50,1882.50,-0008.88
21,07,26,11,36,19,19.50,1879.50,-0008.85
21,07,26,11,36,21,19.50,1862.50,-0008.68
21,07,26,11,36,23,19.50,1776.00,-0007.81
21,07,26,11,36,25,19.50,1740.50,-0007.45
21,07,26,11,36,27,19.50,1668.00,-0006.72
21,07,26,11,36,29,19.50,1500.00,-0005.03
21,07,26,11,36,31,19.50,1391.50,-0003.94
21,07,26,11,36,33,19.50,1106.00,-0001.07
21,07,26,11,36,49,19.50,1100.50,-0001.01
21,07,26,11,36,51,19.50,1398.00,-0004.00
21,07,26,11,36,54,19.50,1694.50,-0006.99
21,07,26,11,36,56,19.50,1804.50,-0008.09
21,07,26,11,36,58,19.50,1808.50,-0008.13
21,07,26,11,37,00,19.50,1809.50,-0008.14
21,07,26,11,37,02,19.50,1976.50,-0009.82
21,07,26,11,37,04,19.50,1816.50,-0008.21
21,07,26,11,37,08,19.50,1316.00,-0003.18
21,07,26,11,39,38,19.50,1151.00,-0001.52
21,07,26,11,39,40,19.50,1432.50,-0004.35
21,07,26,11,39,42,19.50,1706.50,-0007.11
21,07,26,11,39,44,19.50,1920.50,-0009.26
21,07,26,11,39,46,19.50,2082.00,-0010.88
21,07,26,11,39,48,19.50,2148.00,-0011.55
21,07,26,11,39,50,19.50,2144.00,-0011.51
21,07,26,11,39,52,19.50,2107.50,-0011.14
21,07,26,11,39,54,19.50,2047.50,-0010.54
21,07,26,11,39,56,19.50,2094.00,-0011.01
21,07,26,11,39,58,19.50,2021.50,-0010.28
21,07,26,11,40,00,19.50,1906.50,-0009.12
21,07,26,11,40,02,19.50,1759.00,-0007.64
21,07,26,11,40,04,19.50,1445.50,-0004.48
21,07,26,12,57,19,20.50,1292.50,-0002.94
21,07,26,12,57,21,20.00,1549.00,-0005.52
21,07,26,12,57,23,20.00,1580.50,-0005.84
21,07,26,12,57,25,20.00,1763.00,-0007.68
21,07,26,12,57,27,20.00,1806.50,-0008.11
21,07,26,12,57,29,20.00,1698.00,-0007.02
21,07,26,12,57,31,19.50,1518.00,-0005.21
21,07,26,12,57,33,19.50,1342.50,-0003.45
21,07,26,12,58,19,19.00,1174.00,-0001.75
21,07,26,12,58,21,19.50,1420.50,-0004.23
21,07,26,12,58,23,19.50,1664.00,-0006.68
21,07,26,12,58,25,19.50,1886.50,-0008.92
21,07,26,12,58,27,19.50,1981.00,-0009.87
21,07,26,12,58,29,19.50,1958.00,-0009.64
21,07,26,12,58,31,19.50,1950.50,-0009.56
21,07,26,12,58,33,19.50,1872.00,-0008.77
21,07,26,12,58,35,19.50,1648.50,-0006.52
21,07,26,12,58,37,19.50,1299.00,-0003.01
21,07,26,12,59,51,19.50,1267.50,-0002.69
21,07,26,12,59,53,19.50,1276.00,-0002.78
21,07,26,13,00,27,19.50,1230.50,-0002.32
21,07,26,13,00,29,19.50,1493.50,-0004.96
21,07,26,13,00,31,19.50,1709.00,-0007.13
