year,month,day,hour,minute,second,var1,pressure,depth
21,07,26,12,21,49,19.50,1148.00,-0001.49
21,07,26,12,21,51,18.50,1151.00,-0001.52
21,07,26,13,27,56,16.50,1110.50,-0001.11
21,07,26,13,27,58,16.00,1278.50,-0002.80
21,07,26,13,28,00,15.50,1418.50,-0004.21
21,07,26,13,28,02,15.00,1411.00,-0004.13
21,07,26,13,28,04,15.00,1372.00,-0003.74
21,07,26,13,28,06,14.50,1474.50,-0004.77
21,07,26,13,28,08,14.50,1510.00,-0005.13
21,07,26,13,28,10,14.50,1508.50,-0005.12
21,07,26,13,28,12,14.50,1423.50,-0004.26
21,07,26,13,28,14,14.50,1147.00,-0001.48
21,07,26,13,29,00,15.50,1196.00,-0001.97
21,07,26,13,29,02,15.00,1397.50,-0004.00
21,07,26,13,29,04,15.00,1327.00,-0003.29
21,07,26,13,29,06,14.50,1322.00,-0003.24
21,07,26,13,29,08,14.50,1233.50,-0002.35
21,07,26,13,29,10,14.50,1176.00,-0001.77
21,07,26,13,29,12,14.50,1115.50,-0001.16
21,07,26,13,29,22,14.50,1148.00,-0001.49
21,07,26,13,29,32,14.50,1238.50,-0002.40
21,07,26,13,29,34,14.50,1366.00,-0003.68
21,07,26,13,29,36,14.00,1371.50,-0003.74
21,07,26,13,29,38,14.00,1207.00,-0002.08
21,07,26,13,29,52,14.50,1196.50,-0001.98
21,07,26,13,29,54,14.50,1454.00,-0004.57
21,07,26,13,29,56,14.50,1476.50,-0004.79
21,07,26,13,29,58,14.00,1488.00,-0004.91
21,07,26,13,30,00,14.00,1474.50,-0004.77
21,07,26,13,30,02,14.00,1430.50,-0004.33
21,07,26,13,30,04,14.00,1490.00,-0004.93
21,07,26,13,30,06,14.00,1373.50,-0003.76
21,07,26,13,30,08,14.00,1127.00,-0001.28
21,07,26,13,31,50,16.50,1169.00,-0001.70
21,07,26,13,31,52,15.50,1412.50,-0004.15
21,07,26,13,31,54,15.00,1651.00,-0006.55
21,07,26,13,31,56,15.00,1738.50,-0007.43
21,07,26,13,31,58,14.50,1757.00,-0007.62
21,07,26,13,32,00,14.50,1699.50,-0007.04
21,07,26,13,32,02,14.50,1666.00,-0006.70
21,07,26,13,32,04,14.50,1644.50,-0006.48
21,07,26,13,32,06,14.50,1543.50,-0005.47
21,07,26,13,32,08,14.00,1503.00,-0005.06
21,07,26,13,32,10,14.00,1433.50,-0004.36
21,07,26,13,32,12,14.00,1399.00,-0004.01
21,07,26,13,32,14,14.00,1371.00,-0003.73
21,07,26,13,32,16,14.00,1341.00,-0003.43
21,07,26,13,32,18,14.00,1338.00,-0003.40
21,07,26,13,32,20,14.00,1315.50,-0003.17
21,07,26,13,32,22,14.00,1315.00,-0003.17
21,07,26,13,32,24,14.00,1126.50,-0001.27
21,07,26,13,32,42,15.00,1345.00,-0003.47
21,07,26,13,32,44,14.50,1468.00,-0004.71
21,07,26,13,32,46,14.50,1534.50,-0005.38
21,07,26,13,32,48,14.00,1538.50,-0005.42
21,07,26,13,32,50,14.00,1519.50,-0005.23
21,07,26,13,32,52,14.00,1558.50,-0005.62
21,07,26,13,32,54,14.00,1494.00,-0004.97
21,07,26,13,32,56,14.00,1610.00,-0006.14
21,07,26,13,32,58,14.00,1645.50,-0006.49
21,07,26,13,33,00,14.00,1670.00,-0006.74
21,07,26,13,33,02,14.00,1776.00,-0007.81
21,07,26,13,33,04,14.00,1757.50,-0007.62
21,07,26,13,33,06,14.00,1782.00,-0007.87
21,07,26,13,33,08,14.00,1797.50,-0008.02
21,07,26,13,33,10,14.00,1774.00,-0007.79
21,07,26,13,33,12,14.00,1587.00,-0005.91
21,07,26,13,33,14,14.00,1310.00,-0003.12
21,07,26,13,33,54,16.00,1138.00,-0001.39
21,07,26,13,33,56,15.00,1362.00,-0003.64
21,07,26,13,33,58,14.50,1614.00,-0006.18
21,07,26,13,34,00,14.50,1889.50,-0008.95
21,07,26,13,34,02,14.50,2173.00,-0011.80
21,07,26,13,34,04,14.00,2410.00,-0014.18
21,07,26,13,34,06,14.00,2387.00,-0013.95
21,07,26,13,34,08,14.00,2486.00,-0014.95
21,07,26,13,34,10,14.00,2516.50,-0015.26
21,07,26,13,34,12,14.00,2536.50,-0015.46
21,07,26,13,34,14,14.00,2572.00,-0015.81
21,07,26,13,34,16,14.00,2602.50,-0016.12
21,07,26,13,34,18,14.00,2625.00,-0016.35
21,07,26,13,34,20,14.00,2654.50,-0016.64
21,07,26,13,34,22,14.00,2614.00,-0016.24
21,07,26,13,34,24,14.00,2478.00,-0014.87
21,07,26,13,34,26,14.00,2222.50,-0012.30
21,07,26,13,34,28,14.00,1964.50,-0009.70
21,07,26,13,34,30,14.00,1678.00,-0006.82
21,07,26,13,34,32,14.00,1366.50,-0003.69
21,07,26,13,37,00,17.00,1185.00,-0001.86
21,07,26,13,37,02,16.00,1391.50,-0003.94
21,07,26,13,37,04,15.50,1611.00,-0006.15
21,07,26,13,37,06,15.00,1686.50,-0006.91
21,07,26,13,37,08,15.00,1665.00,-0006.69
21,07,26,13,37,10,15.00,1685.00,-0006.89
21,07,26,13,37,12,14.50,1700.50,-0007.05
21,07,26,13,37,14,14.50,1697.00,-0007.01
21,07,26,13,37,16,14.50,1746.00,-0007.50
21,07,26,13,37,18,14.50,1779.00,-0007.84
21,07,26,13,37,20,14.00,1740.00,-0007.44
21,07,26,13,37,22,14.00,1770.00,-0007.75
21,07,26,13,37,24,14.00,1750.00,-0007.55
21,07,26,13,37,26,14.00,1647.00,-0006.51
21,07,26,13,37,28,14.00,1345.00,-0003.47
21,07,26,13,40,57,18.00,1100.00,-0698.33
21,07,26,13,40,59,16.50,1289.00,-0002.91
21,07,26,13,41,01,16.00,1500.00,-0005.03
21,07,26,13,41,03,15.50,1563.00,-0005.66
21,07,26,13,41,05,15.50,1272.50,-0002.74
21,07,26,17,13,41,14.50,1100.50,-0001.01
21,07,26,17,13,43,14.00,1282.00,-0002.84
21,07,26,17,13,45,14.00,1479.00,-0004.82
21,07,26,17,13,47,14.00,1629.50,-0006.33
21,07,26,17,13,49,14.00,1662.00,-0006.66
21,07,26,17,13,51,14.00,1941.00,-0009.47
21,07,26,17,13,53,14.00,2323.00,-0013.31
21,07,26,17,13,55,14.00,2668.00,-0016.78
21,07,26,17,13,57,14.00,2756.50,-0017.67
21,07,26,17,13,59,14.00,2709.50,-0017.20
21,07,26,17,14,01,14.00,2696.00,-0017.06
21,07,26,17,14,03,14.00,2554.00,-0015.63
21,07,26,17,14,05,14.00,2516.00,-0015.25
21,07,26,17,14,07,14.00,2311.50,-0013.19
21,07,26,17,14,09,14.00,2034.50,-0010.41
21,07,26,17,14,11,14.00,1733.00,-0007.37
21,07,26,17,14,13,13.50,1417.50,-0004.20
21,07,27,06,40,47,16.00,1272.50,-0002.74
21,07,27,06,40,49,15.50,1544.50,-0005.48
21,07,27,06,40,51,15.50,1667.50,-0006.72
21,07,27,06,40,53,15.50,1632.00,-0006.36
21,07,27,06,40,55,15.00,1377.50,-0003.80
21,07,27,06,43,45,16.50,1182.00,-0001.83
21,07,27,06,43,47,16.00,1340.00,-0003.42
21,07,27,06,43,49,16.00,1487.00,-0004.90
21,07,27,06,43,51,15.50,1760.50,-0007.65
21,07,27,06,43,53,15.50,1795.00,-0008.00
21,07,27,06,43,55,15.50,1739.00,-0007.43
21,07,27,06,43,59,15.50,1274.00,-0002.76
21,07,27,06,44,19,15.00,1174.50,-0001.76
21,07,27,06,44,21,15.00,1461.50,-0004.64
21,07,27,06,44,23,15.00,1777.50,-0007.82
21,07,27,06,44,25,15.00,1914.50,-0009.20
21,07,27,06,44,27,15.00,1906.00,-0009.11
21,07,27,06,44,29,15.00,1789.50,-0007.94
21,07,27,06,44,31,15.00,1506.00,-0005.09
21,07,27,06,44,33,15.00,1231.00,-0002.32
21,07,27,06,45,59,15.50,1179.00,-0001.80
21,07,27,06,46,01,15.50,1401.00,-0004.03
21,07,27,06,46,03,15.50,1607.50,-0006.11
21,07,27,06,46,05,15.50,1785.50,-0007.90
21,07,27,06,46,07,15.00,1982.00,-0009.88
21,07,27,06,46,09,15.00,2232.50,-0012.40
21,07,27,06,46,11,15.00,2510.00,-0015.19
21,07,27,06,46,13,15.00,2705.00,-0017.15
21,07,27,06,46,15,15.00,2906.50,-0019.18
21,07,27,06,46,17,15.00,2940.00,-0019.52
21,07,27,06,46,19,15.00,2838.50,-0018.50
21,07,27,06,46,21,15.00,2611.00,-0016.21
21,07,27,06,46,23,15.00,2342.50,-0013.51
21,07,27,06,46,25,15.00,2041.00,-0010.47
21,07,27,06,46,27,15.00,1783.50,-0007.88
21,07,27,06,46,29,15.00,1551.50,-0005.55
21,07,27,06,46,31,15.00,1222.50,-0002.24
21,07,27,07,15,52,15.00,1102.50,-0001.03
21,07,27,07,22,13,16.00,1143.00,-0001.44
21,07,27,07,24,09,15.00,1160.00,-0001.61
21,07,27,08,52,31,14.50,1175.00,-0001.76
21,07,27,08,52,33,14.50,1146.00,-0001.47
21,07,27,09,03,13,14.50,1126.00,-0001.27
21,07,27,09,03,15,14.00,1421.50,-0004.24
21,07,27,09,03,17,14.00,1682.50,-0006.87
21,07,27,09,03,19,14.00,1988.50,-0009.94
21,07,27,09,03,21,14.00,2243.50,-0012.51
21,07,27,09,03,23,14.00,2588.00,-0015.98
21,07,27,09,03,25,14.00,2970.00,-0019.82
21,07,27,09,03,27,14.00,3088.50,-0021.01
21,07,27,09,03,29,14.00,3197.50,-0022.11
21,07,27,09,03,31,14.00,3273.00,-0022.87
21,07,27,09,03,33,14.00,3321.50,-0023.35
21,07,27,09,03,35,14.00,3339.00,-0023.53
21,07,27,09,03,37,14.00,3400.50,-0024.15
21,07,27,09,03,39,14.00,3424.50,-0024.39
21,07,27,09,03,41,14.00,3440.00,-0024.55
21,07,27,09,03,43,14.00,3472.50,-0024.87
21,07,27,09,03,45,14.00,3373.00,-0023.87
21,07,27,09,03,47,14.00,3309.00,-0023.23
21,07,27,09,03,49,14.00,3122.00,-0021.35
21,07,27,09,03,51,14.00,2873.50,-0018.85
21,07,27,09,03,53,14.00,2710.50,-0017.21
21,07,27,09,03,55,14.00,2429.50,-0014.38
21,07,27,09,03,57,14.00,2135.50,-0011.42
21,07,27,09,03,59,14.00,1830.00,-0008.35
21,07,27,09,04,01,14.00,1515.00,-0005.18
21,07,27,09,04,03,14.00,1176.00,-0001.77
21,07,27,09,04,29,14.00,1225.00,-0002.26
21,07,27,09,04,31,14.00,1487.00,-0004.90
21,07,27,09,04,33,14.00,1748.00,-0007.52
21,07,27,09,04,35,14.00,1831.00,-0008.36
21,07,27,09,04,37,14.00,2065.00,-0010.71
21,07,27,09,04,39,14.00,2165.00,-0011.72
21,07,27,09,04,41,14.00,2224.50,-0012.32
21,07,27,09,04,43,14.00,2263.00,-0012.71
21,07,27,09,04,45,14.00,2143.00,-0011.50
21,07,27,09,04,47,14.00,1853.00,-0008.58
21,07,27,09,04,49,14.00,1534.50,-0005.38
21,07,27,09,04,51,14.00,1204.00,-0002.05
21,07,27,09,05,27,14.00,1186.00,-0001.87
21,07,27,09,05,29,14.00,1433.50,-0004.36
21,07,27,09,05,31,14.00,1713.50,-0007.18
21,07,27,09,05,33,14.00,1987.00,-0009.93
21,07,27,09,05,35,14.00,2160.50,-0011.67
21,07,27,09,05,37,14.00,2167.50,-0011.75
21,07,27,09,05,39,14.00,2164.00,-0011.71
21,07,27,09,05,41,14.00,2192.50,-0012.00
21,07,27,09,05,43,14.00,2134.00,-0011.41
21,07,27,09,05,45,14.00,2204.00,-0012.11
21,07,27,09,05,47,14.00,2236.00,-0012.43
21,07,27,09,05,49,14.00,2208.00,-0012.15
21,07,27,09,05,51,14.00,2233.50,-0012.41
21,07,27,09,05,53,14.00,2212.50,-0012.20
21,07,27,09,05,55,14.00,2160.00,-0011.67
21,07,27,09,05,57,14.00,1875.00,-0008.80
21,07,27,09,05,59,14.00,1555.00,-0005.58
21,07,27,09,06,01,14.00,1205.50,-0002.07
21,07,27,09,07,33,14.50,1321.00,-0003.23
21,07,27,09,07,35,14.50,1497.00,-0005.00
21,07,27,09,07,37,14.50,1754.00,-0007.59
21,07,27,09,07,39,14.00,1965.00,-0009.71
21,07,27,09,07,41,14.00,2092.00,-0010.99
21,07,27,09,07,43,14.00,2201.50,-0012.09
21,07,27,09,07,45,14.00,2265.00,-0012.73
21,07,27,09,07,47,14.00,2292.00,-0013.00
21,07,27,09,07,49,14.00,2263.50,-0012.71
21,07,27,09,07,51,14.00,2208.00,-0012.15
21,07,27,09,07,53,14.00,2313.00,-0013.21
21,07,27,09,07,55,14.00,2166.00,-0011.73
21,07,27,09,07,57,14.00,1866.50,-0008.72
21,07,27,09,07,59,14.00,1552.00,-0005.55
21,07,27,09,08,01,14.00,1231.00,-0002.32
21,07,27,09,10,33,15.00,1260.50,-0002.62
21,07,27,09,10,35,15.00,1439.00,-0004.42
21,07,27,09,10,37,14.50,1648.00,-0006.52
21,07,27,09,10,39,14.50,1686.50,-0006.91
21,07,27,09,10,41,14.50,1462.50,-0004.65
21,07,27,09,10,43,14.50,1324.50,-0003.26
21,07,27,09,10,45,14.00,1181.00,-0001.82
21,07,27,09,12,17,15.00,1271.00,-0002.73
21,07,27,09,12,19,14.50,1582.50,-0005.86
21,07,27,09,12,21,14.50,1914.50,-0009.20
21,07,27,09,12,23,14.50,2172.50,-0011.80
21,07,27,09,12,25,14.50,2333.00,-0013.41
21,07,27,09,12,27,14.00,2567.00,-0015.76
21,07,27,09,12,29,14.00,2676.00,-0016.86
21,07,27,09,12,31,14.00,2722.00,-0017.32
21,07,27,09,12,33,14.00,2657.00,-0016.67
21,07,27,09,12,35,14.00,2637.50,-0016.47
21,07,27,09,12,37,14.00,2366.00,-0013.74
21,07,27,09,12,39,14.00,2131.00,-0011.38
21,07,27,09,12,41,14.00,1861.00,-0008.66
21,07,27,09,12,43,14.00,1556.00,-0005.59
21,07,27,09,12,45,14.00,1233.50,-0002.35
21,07,27,09,14,47,14.50,1277.00,-0002.79
21,07,27,09,14,49,14.00,1476.50,-0004.79
21,07,27,09,14,51,14.00,1314.00,-0003.16
21,07,27,12,05,18,16.00,1166.50,-0001.67
21,07,27,12,05,20,15.00,1424.00,-0004.27
21,07,27,12,05,22,14.50,1689.50,-0006.94
21,07,27,12,05,24,14.50,1709.00,-0007.13
21,07,27,12,05,26,14.00,1568.50,-0005.72
21,07,27,12,05,28,14.00,1346.50,-0003.49
21,07,27,12,05,30,14.00,1249.00,-0002.50
21,07,27,12,06,52,14.50,1247.50,-0002.49
21,07,27,12,06,54,14.00,1526.50,-0005.30
21,07,27,12,06,56,14.00,1802.00,-0008.07
21,07,27,12,06,58,14.00,2006.50,-0010.13
21,07,27,12,07,00,14.00,2208.00,-0012.15
21,07,27,12,07,02,13.50,2366.50,-0013.75
21,07,27,12,07,04,13.50,2335.50,-0013.44
21,07,27,12,07,06,13.50,2447.00,-0014.56
21,07,27,12,07,08,13.50,2470.50,-0014.79
21,07,27,12,07,10,13.50,2358.50,-0013.67
21,07,27,12,07,12,13.50,2189.50,-0011.97
21,07,27,12,07,14,13.50,2145.00,-0011.52
21,07,27,12,07,16,13.50,2068.00,-0010.74
21,07,27,12,07,18,13.50,1927.50,-0009.33
21,07,27,12,07,20,13.50,1783.50,-0007.88
21,07,27,12,07,22,13.50,1684.00,-0006.88
21,07,27,12,07,24,13.50,1357.50,-0003.60
21,07,27,12,14,10,20.00,1117.50,-0001.18
21,07,27,12,14,12,17.50,1344.00,-0003.46
21,07,27,12,14,14,16.50,1591.00,-0005.95
21,07,27,12,14,16,16.00,1798.00,-0008.03
21,07,27,12,14,18,15.50,1907.50,-0009.13
21,07,27,12,14,20,15.00,2024.50,-0010.31
21,07,27,12,14,22,14.50,2107.50,-0011.14
21,07,27,12,14,24,14.50,2217.00,-0012.24
21,07,27,12,14,26,14.50,2324.50,-0013.32
21,07,27,12,14,28,14.00,2521.50,-0015.31
21,07,27,12,14,30,14.00,2580.50,-0015.90
21,07,27,12,14,32,14.00,2633.50,-0016.43
21,07,27,12,14,34,14.00,2644.00,-0016.54
21,07,27,12,14,36,14.00,2657.00,-0016.67
21,07,27,12,14,38,14.00,2710.00,-0017.20
21,07,27,12,14,40,14.00,2691.00,-0017.01
21,07,27,12,14,42,13.50,2527.50,-0015.37
21,07,27,12,14,44,13.50,2337.00,-0013.45
21,07,27,12,14,46,13.50,2051.50,-0010.58
21,07,27,12,14,48,13.50,1755.50,-0007.60
21,07,27,12,14,50,13.50,1435.50,-0004.38
21,07,27,12,22,00,15.00,1190.00,-0001.91
21,07,27,12,22,02,14.50,1554.50,-0005.58
21,07,27,12,22,04,14.00,1935.50,-0009.41
21,07,27,12,22,06,14.00,2292.50,-0013.00
21,07,27,12,22,08,14.00,2499.50,-0015.08
21,07,27,12,22,10,14.00,2586.00,-0015.96
21,07,27,12,22,12,13.50,2674.50,-0016.85
21,07,27,12,22,14,13.50,2714.00,-0017.24
21,07,27,12,22,16,13.50,2641.50,-0016.51
21,07,27,12,22,18,13.50,2532.50,-0015.42
21,07,27,12,22,20,13.50,2257.50,-0012.65
21,07,27,12,22,22,13.50,1964.00,-0009.70
21,07,27,12,22,24,13.50,1663.50,-0006.67
21,07,27,12,22,26,13.50,1335.50,-0003.38
21,07,27,12,23,56,15.00,1188.50,-0001.90
21,07,27,12,23,58,14.50,1362.50,-0003.65
21,07,27,12,24,00,14.50,1303.00,-0003.05
21,07,27,12,24,38,14.00,1362.00,-0003.64
21,07,27,12,24,40,14.00,1597.50,-0006.01
21,07,27,12,24,42,13.50,1832.50,-0008.37
21,07,27,12,24,44,13.50,2071.00,-0010.77
21,07,27,12,24,46,13.50,2144.50,-0011.51
21,07,27,12,24,48,13.50,2244.50,-0012.52
21,07,27,12,24,50,13.50,2257.50,-0012.65
21,07,27,12,24,52,13.50,2132.00,-0011.39
21,07,27,12,24,54,13.50,2143.50,-0011.50
21,07,27,12,24,56,13.50,2034.00,-0010.40
21,07,27,12,24,58,13.50,1741.50,-0007.46
21,07,27,12,25,00,13.50,1428.50,-0004.31
21,07,27,12,25,02,13.50,1106.00,-0001.07
21,07,27,12,26,08,15.00,1257.00,-0002.59
21,07,27,12,26,10,14.50,1531.00,-0005.34
21,07,27,12,26,12,14.00,1825.50,-0008.30
21,07,27,12,26,14,14.00,1915.50,-0009.21
21,07,27,12,26,16,14.00,1807.00,-0008.12
21,07,27,12,26,18,13.50,1766.50,-0007.71
21,07,27,12,26,20,13.50,1704.00,-0007.08
21,07,27,12,26,22,13.50,1731.50,-0007.36
21,07,27,12,26,24,13.50,1733.50,-0007.38
21,07,27,12,26,26,13.50,1719.00,-0007.23
21,07,27,12,26,28,13.50,1628.50,-0006.32
21,07,27,12,26,30,13.50,1337.50,-0003.40
21,07,27,12,27,10,14.00,1254.00,-0002.56
21,07,27,12,27,12,14.00,1469.00,-0004.72
21,07,27,12,27,14,13.50,1700.00,-0007.04
21,07,27,12,27,16,13.50,1907.00,-0009.12
21,07,27,12,27,18,13.50,1957.50,-0009.63
21,07,27,12,27,20,13.50,2062.50,-0010.69
21,07,27,12,27,22,13.50,2241.50,-0012.49
21,07,27,12,27,24,13.50,2425.00,-0014.34
21,07,27,12,27,26,13.50,2449.00,-0014.58
21,07,27,12,27,28,13.50,2575.50,-0015.85
21,07,27,12,27,30,13.50,2661.50,-0016.71
21,07,27,12,27,32,13.50,2588.00,-0015.98
21,07,27,12,27,34,13.50,2508.50,-0015.18
21,07,27,12,27,36,13.50,2480.00,-0014.89
21,07,27,12,27,38,13.50,2322.00,-0013.30
21,07,27,12,27,40,13.50,2038.00,-0010.44
21,07,27,12,27,42,13.50,1736.50,-0007.41
21,07,27,12,27,44,13.50,1420.00,-0004.23
21,07,27,12,28,18,14.00,1202.50,-0002.04
21,07,27,12,28,20,14.00,1377.50,-0003.80
21,07,27,12,28,22,13.50,1686.00,-0006.90
21,07,27,12,28,24,13.50,1869.00,-0008.74
21,07,27,12,28,26,13.50,1963.50,-0009.69
21,07,27,12,28,28,13.50,2020.00,-0010.26
21,07,27,12,28,30,13.50,2154.00,-0011.61
21,07,27,12,28,32,13.50,2217.00,-0012.24
21,07,27,12,28,34,13.50,2260.50,-0012.68
21,07,27,12,28,36,13.50,2290.50,-0012.98
21,07,27,12,28,38,13.50,2129.50,-0011.36
21,07,27,12,28,40,13.50,1859.50,-0008.65
21,07,27,12,28,42,13.50,1567.50,-0005.71
21,07,27,12,28,44,13.50,1254.50,-0002.56
21,07,27,12,32,28,17.00,1121.50,-0001.22
21,07,27,12,32,30,16.00,1292.00,-0002.94
21,07,27,12,32,32,15.50,1468.00,-0004.71
21,07,27,12,32,34,15.00,1648.50,-0006.52
21,07,27,12,32,36,14.50,1853.00,-0008.58
21,07,27,12,32,38,14.50,2079.50,-0010.86
21,07,27,12,32,40,14.50,2147.00,-0011.54
21,07,27,12,32,42,14.00,2202.50,-0012.10
21,07,27,12,32,44,14.00,2176.00,-0011.83
