year,month,day,hour,minute,second,var1,pressure,depth
21,08,01,06,11,04,14.50,1300.00,-0003.02
21,08,01,06,11,06,14.50,1342.50,-0003.45
21,08,01,06,11,08,14.50,1245.00,-0002.46
21,08,01,06,11,10,14.50,1102.00,-0001.03
21,08,01,06,11,20,14.50,1209.50,-0002.11
21,08,01,06,11,22,14.50,1387.00,-0003.89
21,08,01,06,11,24,14.50,1270.00,-0002.72
21,08,01,06,11,26,14.50,1221.00,-0002.22
21,08,01,06,11,36,14.50,1182.50,-0001.84
21,08,01,06,11,50,14.50,1169.50,-0001.71
21,08,01,06,11,58,14.50,1163.50,-0001.64
21,08,01,06,12,09,14.50,1166.50,-0001.67
21,08,01,06,12,15,14.50,1101.50,-0001.02
21,08,01,06,12,28,14.50,1119.00,-0001.20
21,08,01,06,12,36,14.50,1112.00,-0001.13
21,08,01,06,12,42,14.50,1164.50,-0001.65
21,08,01,06,12,52,14.50,1107.50,-0001.08
21,08,01,06,13,00,14.50,1106.00,-0001.07
21,08,01,06,13,06,14.50,1267.00,-0002.69
21,08,01,06,13,28,14.50,1169.50,-0001.71
21,08,01,06,13,30,14.50,1217.00,-0002.18
21,08,01,06,13,44,14.50,1169.50,-0001.71
21,08,01,06,13,46,14.50,1139.00,-0001.40
21,08,01,06,13,48,14.50,1155.50,-0001.56
21,08,01,06,13,54,14.50,1101.50,-0001.02
21,08,01,06,13,56,14.50,1105.50,-0001.06
21,08,01,06,14,12,14.50,1136.00,-0001.37
21,08,01,06,14,14,14.50,1185.00,-0001.86
21,08,01,06,14,26,14.50,1167.00,-0001.68
21,08,01,06,14,28,14.50,1170.00,-0001.71
21,08,01,06,14,30,14.50,1131.50,-0001.32
21,08,01,06,14,40,14.50,1201.50,-0002.03
21,08,01,06,14,42,14.50,1115.50,-0001.16
21,08,01,06,14,44,14.50,1183.50,-0001.85
21,08,01,06,14,58,14.50,1224.00,-0002.25
21,08,01,06,15,14,14.50,1126.00,-0001.27
21,08,01,06,15,16,14.50,1178.50,-0001.80
21,08,01,06,15,18,14.50,1285.00,-0002.87
21,08,01,06,15,20,14.50,1154.00,-0001.55
21,08,01,06,15,32,14.50,1276.00,-0002.78
21,08,01,06,15,34,14.50,1249.00,-0002.50
21,08,01,06,15,36,14.50,1231.50,-0002.33
21,08,01,06,16,02,14.00,1106.50,-0001.07
21,08,01,06,16,04,14.50,1234.00,-0002.35
21,08,01,06,16,06,14.50,1196.50,-0001.98
21,08,01,06,16,08,14.50,1306.50,-0003.08
21,08,01,06,16,32,14.50,1139.00,-0001.40
21,08,01,06,16,34,14.50,1215.50,-0002.17
21,08,01,06,16,48,14.50,1126.50,-0001.27
21,08,01,06,16,50,14.50,1228.50,-0002.30
21,08,01,06,16,52,14.50,1164.00,-0001.65
21,08,01,06,16,54,14.50,1212.50,-0002.14
21,08,01,06,17,06,14.50,1305.50,-0003.07
21,08,01,06,17,08,14.50,1329.50,-0003.31
21,08,01,06,17,10,14.50,1226.50,-0002.28
21,08,01,06,17,34,14.50,1205.00,-0002.06
21,08,01,06,17,36,14.50,1419.50,-0004.22
21,08,01,06,17,38,14.50,1455.50,-0004.58
21,08,01,06,17,40,14.50,1384.00,-0003.86
21,08,01,06,17,42,14.50,1124.50,-0001.25
21,08,01,06,18,22,14.00,1221.00,-0002.22
21,08,01,06,18,24,14.50,1310.00,-0003.12
21,08,01,06,18,26,14.50,1102.00,-0001.03
21,08,01,06,18,46,14.50,1290.50,-0002.92
21,08,01,06,18,48,14.50,1557.50,-0005.61
21,08,01,06,18,50,14.50,1683.50,-0006.88
21,08,01,06,18,52,14.50,1761.00,-0007.66
21,08,01,06,18,54,14.50,1789.50,-0007.94
21,08,01,06,18,56,14.50,1689.00,-0006.93
21,08,01,06,18,58,14.50,1734.50,-0007.39
21,08,01,06,19,00,14.50,1585.50,-0005.89
21,08,01,06,19,02,14.50,1294.50,-0002.96
21,08,01,06,19,34,14.50,1317.00,-0003.19
21,08,01,06,19,36,14.50,1538.50,-0005.42
21,08,01,06,19,38,14.50,1531.00,-0005.34
21,08,01,06,19,40,14.50,1473.00,-0004.76
21,08,01,06,19,42,14.50,1350.50,-0003.53
21,08,01,06,20,10,14.00,1145.00,-0001.46
21,08,01,06,20,12,14.50,1405.50,-0004.08
21,08,01,06,20,14,14.50,1722.00,-0007.26
21,08,01,06,20,16,14.50,1895.00,-0009.00
21,08,01,06,20,18,14.50,1951.00,-0009.57
21,08,01,06,20,20,14.50,1669.00,-0006.73
21,08,01,06,20,22,14.50,1375.00,-0003.77
21,08,01,06,20,54,14.50,1295.50,-0002.97
21,08,01,06,20,56,14.50,1617.00,-0006.21
21,08,01,06,20,58,14.50,1751.50,-0007.56
21,08,01,06,21,00,14.50,1821.50,-0008.26
21,08,01,06,21,02,14.50,2030.00,-0010.36
21,08,01,06,21,04,14.50,1854.50,-0008.60
21,08,01,06,21,06,14.50,1568.00,-0005.71
21,08,01,06,21,08,14.50,1261.00,-0002.63
21,08,01,11,43,38,17.00,1166.50,-0001.67
21,08,01,11,43,40,16.50,1446.00,-0004.49
21,08,01,11,43,42,16.50,1289.50,-0002.91
21,08,01,12,26,24,15.50,1239.50,-0002.41
21,08,01,12,26,26,15.50,1480.50,-0004.83
21,08,01,12,26,28,15.50,1680.00,-0006.84
21,08,01,12,26,30,15.50,1638.00,-0006.42
21,08,01,12,26,32,15.00,1347.50,-0003.50
21,08,01,12,27,38,14.50,1364.50,-0003.67
21,08,01,12,27,40,14.50,1611.50,-0006.15
21,08,01,12,27,42,15.00,1875.00,-0008.80
21,08,01,12,27,44,15.00,2043.00,-0010.49
21,08,01,12,27,46,15.00,2051.50,-0010.58
21,08,01,12,27,48,15.00,2069.50,-0010.76
21,08,01,12,27,50,15.00,2005.50,-0010.12
21,08,01,12,27,52,15.00,1895.00,-0009.00
21,08,01,12,27,54,15.00,2054.50,-0010.61
21,08,01,12,27,56,15.00,2284.00,-0012.92
21,08,01,12,27,58,15.00,2549.50,-0015.59
21,08,01,12,28,00,14.50,2675.50,-0016.86
21,08,01,12,28,02,14.50,2814.50,-0018.25
21,08,01,12,28,04,14.50,2920.50,-0019.32
21,08,01,12,28,06,14.00,2951.00,-0019.63
21,08,01,12,28,08,14.00,2945.50,-0019.57
21,08,01,12,28,10,14.00,2845.00,-0018.56
21,08,01,12,28,12,14.00,2719.00,-0017.29
21,08,01,12,28,14,14.00,2501.00,-0015.10
21,08,01,12,28,16,14.50,2222.50,-0012.30
21,08,01,12,28,18,14.50,1930.00,-0009.36
21,08,01,12,28,20,14.50,1611.00,-0006.15
21,08,01,12,28,22,14.50,1270.50,-0002.72
21,08,01,12,37,15,15.00,1150.50,-0001.51
21,08,01,12,37,17,15.00,1442.00,-0004.45
21,08,01,12,37,19,15.00,1745.00,-0007.49
21,08,01,12,37,21,15.00,2042.00,-0010.48
21,08,01,12,37,23,14.50,2335.00,-0013.43
21,08,01,12,37,25,14.50,2620.50,-0016.30
21,08,01,12,37,27,14.50,2906.50,-0019.18
21,08,01,12,37,29,14.00,3242.00,-0022.55
21,08,01,12,37,31,14.00,3588.00,-0026.04
21,08,01,12,37,33,13.50,3930.00,-0029.48
21,08,01,12,37,35,13.50,4266.50,-0032.86
21,08,01,12,37,37,13.50,4356.50,-0033.77
21,08,01,12,37,39,13.50,4385.00,-0034.05
21,08,01,12,37,41,13.50,4449.00,-0034.70
21,08,01,12,37,43,13.50,4402.00,-0034.22
21,08,01,12,37,45,13.50,4520.00,-0035.41
21,08,01,12,37,47,13.00,4398.50,-0034.19
21,08,01,12,37,49,13.00,4132.50,-0031.51
21,08,01,12,37,51,13.00,3900.50,-0029.18
21,08,01,12,37,53,13.00,3674.50,-0026.91
21,08,01,12,37,55,13.00,3442.50,-0024.57
21,08,01,12,37,57,13.50,3205.50,-0022.19
21,08,01,12,37,59,13.50,2970.00,-0019.82
21,08,01,12,38,01,13.50,2721.00,-0017.31
21,08,01,12,38,03,13.50,2465.00,-0014.74
21,08,01,12,38,05,13.50,2195.00,-0012.02
21,08,01,12,38,07,14.00,1911.50,-0009.17
21,08,01,12,38,09,14.00,1611.50,-0006.15
21,08,01,12,38,11,14.50,1293.50,-0002.95
21,08,01,12,38,53,15.00,1124.00,-0001.25
21,08,01,12,38,55,15.00,1361.50,-0003.64
21,08,01,12,38,57,15.00,1628.50,-0006.32
21,08,01,12,38,59,15.00,1829.00,-0008.34
21,08,01,12,39,01,14.50,2076.50,-0010.83
21,08,01,12,39,03,14.50,2263.00,-0012.71
21,08,01,12,39,05,14.50,2540.00,-0015.49
21,08,01,12,39,07,14.00,2796.00,-0018.07
21,08,01,12,39,09,14.00,3011.00,-0020.23
21,08,01,12,39,11,14.00,3297.50,-0023.11
21,08,01,12,39,13,14.00,3631.50,-0026.47
21,08,01,12,39,15,13.50,4009.50,-0030.28
21,08,01,12,39,17,13.50,4301.50,-0033.21
21,08,01,12,39,19,13.50,4299.00,-0033.19
21,08,01,12,39,21,13.50,4132.00,-0031.51
21,08,01,12,39,23,13.00,3877.00,-0028.94
21,08,01,12,39,25,13.00,3611.00,-0026.27
21,08,01,12,39,27,13.00,3346.50,-0023.61
21,08,01,12,39,29,13.50,3082.00,-0020.94
21,08,01,12,39,31,13.50,2835.00,-0018.46
21,08,01,12,39,33,13.50,2591.00,-0016.01
21,08,01,12,39,35,13.50,2342.50,-0013.51
21,08,01,12,39,37,13.50,2078.00,-0010.84
21,08,01,12,39,39,14.00,1800.50,-0008.05
21,08,01,12,39,41,14.00,1504.50,-0005.08
21,08,01,12,39,43,14.50,1193.50,-0001.95
21,08,01,12,47,38,15.50,1272.00,-0002.74
21,08,01,12,47,40,15.00,1489.00,-0004.92
21,08,01,12,47,42,15.00,1679.00,-0006.83
21,08,01,12,47,44,15.00,1898.00,-0009.03
21,08,01,12,47,46,15.00,2131.50,-0011.38
21,08,01,12,47,48,14.50,2253.50,-0012.61
21,08,01,12,47,50,14.50,2181.00,-0011.88
21,08,01,12,47,52,14.50,1993.00,-0009.99
21,08,01,12,47,54,14.50,1856.50,-0008.62
21,08,01,12,47,56,14.50,1563.50,-0005.67
21,08,01,12,47,58,14.50,1251.00,-0002.53
21,08,01,12,51,16,15.00,1315.00,-0003.17
21,08,01,12,51,18,15.00,1577.50,-0005.81
21,08,01,12,51,20,15.00,1907.00,-0009.12
21,08,01,12,51,22,15.00,2253.00,-0012.61
21,08,01,12,51,24,14.50,2631.50,-0016.41
21,08,01,12,51,26,14.50,3036.00,-0020.48
21,08,01,12,51,28,14.00,3469.50,-0024.84
21,08,01,12,51,30,14.00,3750.50,-0027.67
21,08,01,12,51,32,13.50,4106.00,-0031.25
21,08,01,12,51,34,13.50,4349.00,-0033.69
21,08,01,12,51,36,13.50,4512.00,-0035.33
21,08,01,12,51,38,13.50,4597.00,-0036.19
21,08,01,12,51,40,13.50,4387.50,-0034.08
21,08,01,12,51,42,13.00,4103.50,-0031.22
21,08,01,12,51,44,13.00,3827.50,-0028.44
21,08,01,12,51,46,13.00,3573.00,-0025.88
21,08,01,12,51,48,13.00,3315.50,-0023.29
21,08,01,12,51,50,13.50,3076.50,-0020.89
21,08,01,12,51,52,13.50,2837.00,-0018.48
21,08,01,12,51,54,13.50,2596.00,-0016.06
21,08,01,12,51,56,14.00,2344.50,-0013.53
21,08,01,12,51,58,14.00,2083.50,-0010.90
21,08,01,12,52,00,14.00,1808.50,-0008.13
21,08,01,12,52,02,14.50,1521.00,-0005.24
21,08,01,12,52,04,14.50,1225.50,-0002.27
21,08,01,13,08,23,16.00,1134.00,-0001.35
21,08,01,13,08,25,15.50,1450.00,-0004.53
21,08,01,13,08,27,15.50,1665.50,-0006.69
21,08,01,13,08,29,15.50,1834.50,-0008.40
21,08,01,13,08,31,15.50,2018.00,-0010.24
21,08,01,13,08,33,15.00,2237.00,-0012.44
21,08,01,13,08,35,15.00,2433.00,-0014.42
21,08,01,13,08,37,14.50,2623.50,-0016.33
21,08,01,13,08,39,14.50,2678.50,-0016.89
21,08,01,13,08,41,14.50,2595.50,-0016.05
21,08,01,13,08,43,14.50,2571.50,-0015.81
21,08,01,13,08,45,14.00,2787.50,-0017.98
21,08,01,13,08,47,14.00,2998.00,-0020.10
21,08,01,13,08,49,14.00,2958.00,-0019.70
21,08,01,13,08,51,14.00,2786.50,-0017.97
21,08,01,13,08,53,14.00,2670.00,-0016.80
21,08,01,13,08,55,14.00,2742.50,-0017.53
21,08,01,13,08,57,14.00,2656.00,-0016.66
21,08,01,13,08,59,14.00,2693.00,-0017.03
21,08,01,13,09,01,14.00,2759.50,-0017.70
21,08,01,13,09,03,14.00,2693.00,-0017.03
21,08,01,13,09,05,14.00,2486.00,-0014.95
21,08,01,13,09,07,14.00,2229.00,-0012.36
21,08,01,13,09,09,14.50,1948.00,-0009.54
21,08,01,13,09,11,14.50,1657.50,-0006.61
21,08,01,13,09,13,14.50,1351.50,-0003.54
21,08,01,13,09,57,15.00,1164.50,-0001.65
21,08,01,13,09,59,15.00,1445.50,-0004.48
21,08,01,13,10,01,15.00,1749.00,-0007.53
21,08,01,13,10,03,15.00,2033.00,-0010.39
21,08,01,13,10,05,15.00,2337.50,-0013.46
21,08,01,13,10,07,14.50,2629.00,-0016.39
21,08,01,13,10,09,14.00,2802.00,-0018.13
21,08,01,13,10,11,14.00,2965.00,-0019.77
21,08,01,13,10,13,14.00,2855.50,-0018.67
21,08,01,13,10,15,14.00,2633.00,-0016.43
21,08,01,13,10,17,14.00,2384.50,-0013.93
21,08,01,13,10,19,14.50,2132.50,-0011.39
21,08,01,13,10,21,14.50,1864.50,-0008.70
21,08,01,13,10,23,14.50,1576.50,-0005.80
21,08,01,13,10,25,14.50,1273.50,-0002.75
21,08,01,14,12,58,17.50,1161.00,-0001.62
21,08,01,14,13,00,17.00,1394.00,-0003.96
21,08,01,14,13,02,16.50,1645.50,-0006.49
21,08,01,14,13,04,16.00,1917.50,-0009.23
21,08,01,14,13,06,16.00,2058.50,-0010.65
21,08,01,14,13,08,15.50,2161.50,-0011.68
21,08,01,14,13,10,15.50,1996.00,-0010.02
21,08,01,14,13,12,15.50,1734.00,-0007.38
21,08,01,14,13,14,15.50,1461.50,-0004.64
21,08,01,14,13,16,15.50,1174.00,-0001.75
21,08,01,15,42,15,16.00,1134.50,-0001.35
21,08,01,15,42,17,16.00,1343.00,-0003.45
21,08,01,15,42,19,15.50,1618.00,-0006.22
21,08,01,15,42,21,15.50,1920.00,-0009.26
21,08,01,15,42,23,15.50,2265.50,-0012.73
21,08,01,15,42,25,15.50,2394.00,-0014.02
21,08,01,15,42,27,15.00,2291.00,-0012.99
21,08,01,15,42,29,15.00,2073.50,-0010.80
21,08,01,15,42,31,15.00,1837.00,-0008.42
21,08,01,15,42,33,15.00,1544.50,-0005.48
21,08,01,15,42,35,15.00,1238.50,-0002.40
21,08,01,15,43,45,16.00,1112.50,-0001.13
21,08,01,17,32,44,15.50,1151.00,-0001.52
21,08,01,17,32,46,15.50,1402.50,-0004.05
21,08,01,17,32,48,15.00,1575.00,-0005.78
21,08,01,17,32,50,15.00,1628.50,-0006.32
21,08,01,17,32,52,15.00,1549.50,-0005.53
21,08,01,17,32,54,15.00,1400.00,-0004.02
21,08,01,17,32,56,15.00,1230.50,-0002.32
21,08,01,17,33,16,15.00,1296.00,-0002.98
21,08,01,17,33,18,15.00,1606.00,-0006.10
21,08,01,17,33,20,15.00,1908.50,-0009.14
21,08,01,17,33,22,15.00,2219.00,-0012.26
21,08,01,17,33,24,14.50,2236.00,-0012.43
21,08,01,17,33,26,14.50,2009.00,-0010.15
21,08,01,17,33,28,14.50,1730.00,-0007.34
21,08,01,17,33,30,15.00,1451.50,-0004.54
21,08,01,17,33,32,15.00,1160.00,-0001.61
21,08,01,17,34,26,15.00,1114.50,-0001.15
21,08,01,17,36,37,15.00,1111.50,-0001.12
21,08,01,17,36,39,15.00,1349.00,-0003.51
21,08,01,17,36,41,15.00,1596.00,-0006.00
21,08,01,17,36,43,15.00,1660.50,-0006.64
21,08,01,17,36,45,15.00,1694.00,-0006.98
21,08,01,17,36,47,15.00,1702.00,-0007.06
21,08,01,17,36,49,15.00,1654.50,-0006.58
21,08,01,17,36,51,15.00,1684.50,-0006.89
21,08,01,17,36,53,15.00,1683.00,-0006.87
21,08,01,17,36,55,15.00,1716.00,-0007.20
21,08,01,17,36,57,15.00,1805.00,-0008.10
21,08,01,17,36,59,15.00,1815.00,-0008.20
21,08,01,17,37,01,15.00,1588.00,-0005.92
21,08,01,17,37,03,15.00,1278.00,-0002.80
21,08,01,17,39,54,16.00,1114.50,-0001.15
21,08,01,17,39,56,15.50,1347.00,-0003.49
21,08,01,17,39,58,15.50,1604.50,-0006.08
21,08,01,17,40,00,15.50,1874.00,-0008.79
21,08,01,17,40,02,15.00,2159.50,-0011.66
21,08,01,17,40,04,15.00,2175.00,-0011.82
21,08,01,17,40,06,15.00,2001.00,-0010.07
21,08,01,17,40,08,15.00,1788.50,-0007.93
21,08,01,17,40,10,15.00,1521.00,-0005.24
21,08,01,17,40,12,15.00,1220.50,-0002.22
21,08,01,17,41,20,15.50,1222.00,-0002.23
21,08,01,17,41,22,15.50,1444.00,-0004.47
21,08,01,17,41,24,15.50,1609.00,-0006.13
21,08,01,17,41,26,15.00,1812.50,-0008.17
21,08,01,17,41,28,15.00,2049.50,-0010.56
21,08,01,17,41,30,15.00,2238.50,-0012.46
21,08,01,17,41,32,15.00,2310.00,-0013.18
21,08,01,17,41,34,15.00,2247.00,-0012.54
21,08,01,17,41,36,15.00,2278.00,-0012.86
21,08,01,17,41,38,14.50,2299.50,-0013.07
21,08,01,17,41,40,14.50,2356.50,-0013.65
21,08,01,17,41,42,14.50,2377.00,-0013.85
21,08,01,17,41,44,14.50,2316.50,-0013.24
21,08,01,17,41,46,14.50,2061.00,-0010.67
21,08,01,17,41,48,14.50,1775.00,-0007.80
21,08,01,17,41,50,14.50,1477.50,-0004.80
21,08,01,17,41,52,14.50,1162.00,-0001.63
21,08,01,18,49,26,15.50,1138.00,-0001.39
21,08,01,18,49,28,15.00,1426.50,-0004.29
21,08,01,18,49,30,15.00,1588.50,-0005.92
21,08,01,18,49,32,15.00,1675.50,-0006.80
21,08,01,18,49,34,15.00,2020.50,-0010.27
21,08,01,18,49,36,15.00,2194.50,-0012.02
21,08,01,18,49,38,15.00,2099.50,-0011.06
21,08,01,18,49,40,15.00,2089.50,-0010.96
21,08,01,18,49,42,15.00,1899.00,-0009.04
21,08,01,18,49,44,15.00,1617.50,-0006.21
21,08,01,18,49,46,15.00,1316.50,-0003.18
21,08,01,19,25,08,17.50,1100.50,-0001.01
21,08,01,19,25,10,17.00,1324.00,-0003.26
21,08,01,19,25,12,16.50,1161.50,-0001.62
21,08,01,19,25,38,16.00,1140.00,-0001.41
21,08,01,19,25,40,15.50,1415.50,-0004.18
21,08,01,19,25,42,15.50,1747.50,-0007.52
21,08,01,19,25,44,15.00,1994.50,-0010.00
21,08,01,19,25,46,15.00,2070.00,-0010.76
21,08,01,19,25,48,15.00,1995.00,-0010.01
21,08,01,19,25,50,15.00,1741.50,-0007.46
21,08,01,19,25,52,15.00,1452.00,-0004.55
21,08,01,19,25,54,15.00,1156.00,-0001.57
21,08,01,19,33,35,16.50,1339.00,-0003.41
21,08,01,19,33,37,16.00,1671.50,-0006.76
21,08,01,19,33,39,16.00,2037.00,-0010.43
21,08,01,19,33,41,15.50,2420.50,-0014.29
21,08,01,19,33,43,15.50,2748.00,-0017.58
21,08,01,19,33,45,15.00,2850.50,-0018.62
21,08,01,19,33,47,15.00,2746.00,-0017.56
21,08,01,19,33,49,15.00,2742.50,-0017.53
21,08,01,19,33,51,15.00,2510.00,-0015.19
21,08,01,19,33,53,15.00,2261.50,-0012.69
21,08,01,19,33,55,15.00,2016.50,-0010.23
21,08,01,19,33,57,15.00,1755.00,-0007.60
21,08,01,19,33,59,15.00,1479.00,-0004.82
21,08,01,19,34,01,15.00,1178.50,-0001.80
21,08,01,20,20,34,15.00,1176.00,-0001.77
21,08,01,20,20,36,15.00,1351.50,-0003.54
21,08,01,20,20,38,15.00,1539.00,-0005.42
21,08,01,20,20,40,15.00,1468.00,-0004.71
21,08,01,20,20,42,15.00,1488.00,-0004.91
21,08,01,20,20,44,15.00,1224.00,-0002.25
21,08,01,20,21,20,15.00,1235.00,-0002.36
21,08,01,20,21,22,15.00,1500.50,-0005.04
21,08,01,20,21,24,15.00,1620.00,-0006.24
21,08,01,20,21,26,15.00,1869.00,-0008.74
21,08,01,20,21,28,15.00,2039.50,-0010.46
21,08,01,20,21,30,15.00,2079.00,-0010.85
21,08,01,20,21,32,15.00,1940.50,-0009.46
21,08,01,20,21,34,15.00,2014.50,-0010.21
21,08,01,20,21,36,15.00,1781.00,-0007.86
21,08,01,20,21,38,15.00,1494.00,-0004.97
21,08,01,20,21,40,15.00,1205.00,-0002.06
21,08,01,20,22,12,14.50,1173.00,-0001.74
21,08,01,20,22,14,14.50,1440.00,-0004.43
21,08,01,20,22,16,15.00,1670.00,-0006.74
21,08,01,20,22,18,15.00,1771.50,-0007.76
21,08,01,20,22,20,15.00,1872.50,-0008.78
21,08,01,20,22,22,15.00,1882.00,-0008.87
21,08,01,20,22,24,15.00,1723.50,-0007.28
21,08,01,20,22,26,15.00,1557.00,-0005.60
21,08,01,20,22,28,15.00,1257.50,-0002.59
21,08,01,20,22,42,14.50,1336.50,-0003.39
21,08,01,20,22,44,14.50,1394.50,-0003.97
21,08,01,20,22,46,14.50,1354.00,-0003.56
21,08,01,20,22,48,15.00,1384.00,-0003.86
21,08,01,20,22,50,15.00,1334.50,-0003.37
21,08,01,20,22,52,14.50,1122.50,-0001.23
21,08,01,20,23,04,14.50,1364.50,-0003.67
21,08,01,20,23,06,14.50,1496.50,-0004.99
21,08,01,20,23,08,14.50,1505.50,-0005.09
21,08,01,20,23,10,15.00,1505.00,-0005.08
21,08,01,20,23,12,15.00,1507.00,-0005.10
21,08,01,20,23,14,14.50,1286.00,-0002.88
21,08,01,20,23,32,14.50,1297.50,-0002.99
21,08,01,20,23,34,14.50,1623.00,-0006.27
21,08,01,20,23,36,14.50,1679.50,-0006.84
21,08,01,20,23,38,14.50,1686.50,-0006.91
21,08,01,20,23,40,14.50,1717.00,-0007.21
21,08,01,20,23,42,14.50,1561.00,-0005.64
21,08,01,20,23,44,14.50,1247.00,-0002.48
21,08,01,20,24,12,14.50,1254.00,-0002.56
21,08,01,20,24,14,14.50,1489.50,-0004.92
21,08,01,20,24,16,14.50,1808.50,-0008.13
21,08,01,20,24,18,15.00,2133.50,-0011.40
21,08,01,20,24,20,14.50,2260.50,-0012.68
21,08,01,20,24,22,14.50,2296.50,-0013.04
21,08,01,20,24,24,14.50,2321.50,-0013.29
21,08,01,20,24,26,14.50,2165.50,-0011.72
21,08,01,20,24,28,14.50,1949.50,-0009.55
21,08,01,20,24,30,14.50,1664.50,-0006.68
21,08,01,20,24,32,14.50,1360.50,-0003.63
21,08,01,20,27,35,15.00,1214.50,-0002.16
21,08,01,20,27,37,15.00,1486.00,-0004.89
21,08,01,20,27,39,15.00,1666.00,-0006.70
21,08,01,20,27,41,15.00,1673.50,-0006.78
21,08,01,20,27,43,15.00,1669.00,-0006.73
21,08,01,20,27,45,15.00,1522.00,-0005.25
21,08,01,20,27,47,15.00,1240.50,-0002.42
21,08,01,20,28,33,15.00,1287.50,-0002.89
21,08,01,20,28,35,15.00,1565.50,-0005.69
21,08,01,20,28,37,15.00,1697.50,-0007.02
21,08,01,20,28,39,15.00,1716.50,-0007.21
21,08,01,20,28,41,15.00,1682.50,-0006.87
21,08,01,20,28,43,15.00,1665.00,-0006.69
21,08,01,20,28,45,15.00,1420.00,-0004.23
21,08,01,20,28,47,15.00,1145.00,-0001.46
21,08,02,05,04,44,14.50,1164.00,-0001.65
21,08,02,05,04,46,14.50,1393.00,-0003.95
21,08,02,05,04,48,15.00,1690.50,-0006.95
21,08,02,05,04,50,15.00,1896.50,-0009.02
21,08,02,05,04,52,15.00,2158.00,-0011.65
