year,month,day,hour,minute,second,var1,pressure,depth
21,07,21,09,50,46,16.50,1111.00,-0001.12
21,07,21,09,50,48,15.50,1276.50,-0002.78
21,07,21,09,50,50,15.00,1376.00,-0003.78
21,07,21,09,50,52,14.50,1490.00,-0004.93
21,07,21,09,50,54,14.50,1365.50,-0003.68
21,07,21,09,51,30,16.00,1161.50,-0001.62
21,07,21,09,51,34,16.00,1126.00,-0001.27
21,07,21,09,51,36,15.00,1301.00,-0003.03
21,07,21,09,59,37,16.00,1312.00,-0003.14
21,07,21,09,59,39,15.00,1279.50,-0002.81
21,07,21,09,59,41,15.00,1241.50,-0002.43
21,07,21,09,59,43,14.50,1414.00,-0004.16
21,07,21,09,59,45,14.50,1239.50,-0002.41
21,07,21,10,06,46,16.00,1242.50,-0002.44
21,07,21,10,06,48,15.50,1494.50,-0004.97
21,07,21,10,06,50,15.00,1771.00,-0007.76
21,07,21,10,06,52,14.50,2055.50,-0010.62
21,07,21,10,06,54,14.50,2419.50,-0014.28
21,07,21,10,06,56,14.00,2491.00,-0015.00
21,07,21,10,06,58,14.00,2561.00,-0015.70
21,07,21,10,07,00,14.00,2578.50,-0015.88
21,07,21,10,07,02,14.00,2514.00,-0015.23
21,07,21,10,07,04,14.00,2252.00,-0012.60
21,07,21,10,07,06,14.00,1960.00,-0009.66
21,07,21,10,07,08,13.50,1642.00,-0006.46
21,07,21,10,07,10,14.00,1297.00,-0002.99
21,07,21,10,07,48,15.50,1236.50,-0002.38
21,07,21,10,07,50,15.00,1474.50,-0004.77
21,07,21,10,07,52,14.50,1693.00,-0006.97
21,07,21,10,07,54,14.00,1813.00,-0008.18
21,07,21,10,07,56,14.00,1763.00,-0007.68
21,07,21,10,07,58,14.00,1966.00,-0009.72
21,07,21,10,08,00,14.00,2101.00,-0011.08
21,07,21,10,08,02,14.00,2029.00,-0010.35
21,07,21,10,08,04,14.00,1918.00,-0009.24
21,07,21,10,08,06,13.50,1706.50,-0007.11
21,07,21,10,08,08,13.50,1422.00,-0004.25
21,07,21,10,10,22,16.50,1133.50,-0001.34
21,07,21,10,10,24,15.50,1320.50,-0003.22
21,07,21,10,10,26,15.00,1109.00,-0001.10
21,07,21,10,11,22,16.50,1106.00,-0001.07
21,07,21,10,11,24,15.50,1248.00,-0002.49
21,07,21,10,11,26,15.00,1342.50,-0003.45
21,07,21,10,11,28,14.50,1111.00,-0001.12
21,07,21,10,11,42,15.50,1119.50,-0001.20
21,07,21,10,11,44,15.00,1281.50,-0002.83
21,07,21,10,11,46,14.50,1183.00,-0001.84
21,07,21,10,11,48,14.50,1209.00,-0002.10
21,07,21,10,15,40,16.00,1224.50,-0002.26
21,07,21,10,15,42,15.00,1481.50,-0004.84
21,07,21,10,15,44,15.00,1710.50,-0007.15
21,07,21,10,15,46,14.50,1839.00,-0008.44
21,07,21,10,15,48,14.50,1973.50,-0009.79
21,07,21,10,15,50,14.00,2074.00,-0010.80
21,07,21,10,15,52,14.00,2019.50,-0010.26
21,07,21,10,15,54,14.00,1817.50,-0008.22
21,07,21,10,15,56,14.00,1449.50,-0004.52
21,07,21,10,15,58,14.00,1250.00,-0002.52
21,07,21,10,16,00,14.00,1383.50,-0003.86
21,07,21,10,16,02,14.00,1478.50,-0004.81
21,07,21,10,16,04,14.00,1344.50,-0003.47
21,07,21,10,16,20,15.00,1200.00,-0002.01
21,07,21,11,02,21,16.50,1220.00,-0002.21
21,07,21,11,02,23,15.50,1579.00,-0005.82
21,07,21,11,02,25,15.00,1978.00,-0009.84
21,07,21,11,02,27,14.50,2390.00,-0013.98
21,07,21,11,02,29,14.50,2798.00,-0018.09
21,07,21,11,02,31,14.00,3201.00,-0022.14
21,07,21,11,02,33,14.00,3430.00,-0024.45
21,07,21,11,02,35,14.00,3627.50,-0026.43
21,07,21,11,02,37,14.00,3810.50,-0028.27
21,07,21,11,02,39,14.00,3939.50,-0029.57
21,07,21,11,02,41,14.00,3959.00,-0029.77
21,07,21,11,02,43,14.00,3951.00,-0029.69
21,07,21,11,02,45,14.00,3910.00,-0029.27
21,07,21,11,02,47,14.00,3792.50,-0028.09
21,07,21,11,02,49,13.50,3611.00,-0026.27
21,07,21,11,02,51,13.50,3461.00,-0024.76
21,07,21,11,02,53,13.50,3266.00,-0022.80
21,07,21,11,02,55,13.50,3072.00,-0020.84
21,07,21,11,02,57,13.50,2972.00,-0019.84
21,07,21,11,02,59,13.50,2713.00,-0017.23
21,07,21,11,03,01,13.50,2454.00,-0014.63
21,07,21,11,03,03,13.50,2177.50,-0011.85
21,07,21,11,03,05,13.50,1880.00,-0008.85
21,07,21,11,03,07,13.50,1566.00,-0005.69
21,07,21,11,03,09,14.00,1234.00,-0002.35
21,07,21,11,10,01,15.50,1419.00,-0004.22
21,07,21,11,10,03,15.00,1747.50,-0007.52
21,07,21,11,10,05,14.50,2108.00,-0011.15
21,07,21,11,10,07,14.00,2329.50,-0013.37
21,07,21,11,10,09,14.00,2516.50,-0015.26
21,07,21,11,10,11,14.00,2295.00,-0013.03
21,07,21,11,10,13,14.00,2111.50,-0011.18
21,07,21,11,10,15,14.00,1813.00,-0008.18
21,07,21,11,10,17,14.00,1580.50,-0005.84
21,07,21,11,10,19,14.00,1354.50,-0003.57
21,07,21,11,10,21,14.00,1204.00,-0002.05
21,07,21,12,26,46,17.00,1294.50,-0002.96
21,07,21,12,26,48,15.50,1612.00,-0006.16
21,07,21,12,26,50,15.00,1964.50,-0009.70
21,07,21,12,26,52,14.50,2343.50,-0013.52
21,07,21,12,26,54,14.50,2579.50,-0015.89
21,07,21,12,26,56,14.00,2917.50,-0019.29
21,07,21,12,26,58,14.00,3126.50,-0021.39
21,07,21,12,27,00,14.00,3234.50,-0022.48
21,07,21,12,27,02,14.00,3342.50,-0023.57
21,07,21,12,27,04,14.00,3176.00,-0021.89
21,07,21,12,27,06,14.00,3132.50,-0021.45
21,07,21,12,27,08,13.50,2885.50,-0018.97
21,07,21,12,27,09,13.50,2739.00,-0017.49
21,07,21,12,27,11,13.50,2465.50,-0014.74
21,07,21,12,27,13,13.50,2186.00,-0011.93
21,07,21,12,27,15,13.50,1884.50,-0008.90
21,07,21,12,27,17,13.50,1567.50,-0005.71
21,07,21,12,27,19,13.50,1240.00,-0002.41
21,07,21,12,32,19,16.50,1207.50,-0002.09
21,07,21,12,32,29,16.50,1122.00,-0001.23
21,07,21,12,34,57,16.50,1168.50,-0001.70
21,07,21,12,34,59,15.50,1464.00,-0004.67
21,07,21,12,35,01,15.00,1577.00,-0005.80
21,07,21,12,35,03,14.50,1416.50,-0004.19
21,07,21,12,35,05,14.50,1150.00,-0001.51
21,07,21,12,35,49,16.50,1115.00,-0001.16
21,07,21,12,35,51,15.00,1344.50,-0003.47
21,07,21,12,35,53,14.50,1583.50,-0005.87
21,07,21,12,35,55,14.50,1487.00,-0004.90
21,07,21,12,35,57,14.00,1305.00,-0003.07
21,07,21,12,35,59,14.50,1100.50,-0001.01
21,07,21,13,20,46,18.50,1161.50,-0001.62
21,07,21,13,20,48,17.50,1366.50,-0003.69
21,07,21,13,20,50,17.00,1515.50,-0005.19
21,07,21,13,20,52,16.50,1613.00,-0006.17
21,07,21,13,20,54,16.00,1789.50,-0007.94
21,07,21,13,20,56,15.00,2013.00,-0010.19
21,07,21,13,20,58,14.50,2291.00,-0012.99
21,07,21,13,21,00,14.50,2439.50,-0014.48
21,07,21,13,21,02,14.00,2634.50,-0016.44
21,07,21,13,21,04,14.00,2835.50,-0018.47
21,07,21,13,21,06,14.00,2826.50,-0018.37
21,07,21,13,21,08,14.00,2748.50,-0017.59
21,07,21,13,21,10,13.50,2477.00,-0014.86
21,07,21,13,21,12,13.50,2194.50,-0012.02
21,07,21,13,21,14,13.50,1962.00,-0009.68
21,07,21,13,21,16,14.00,1664.00,-0006.68
21,07,21,13,21,18,15.00,1347.50,-0003.50
21,07,21,13,23,49,18.50,1147.00,-0001.48
21,07,21,13,23,51,17.50,1170.50,-0001.72
21,07,21,13,31,10,19.00,1233.50,-0002.35
21,07,21,13,31,12,18.00,1548.00,-0005.51
21,07,21,13,31,14,17.50,1474.50,-0004.77
21,07,21,13,31,16,17.50,1496.50,-0004.99
21,07,21,13,31,18,17.00,1697.00,-0007.01
21,07,21,13,31,20,16.50,1496.50,-0004.99
21,07,21,13,31,22,17.00,1195.50,-0001.97
21,07,21,13,31,50,18.00,1111.50,-0001.12
21,07,21,13,31,52,18.00,1412.50,-0004.15
21,07,21,13,31,54,17.00,1620.00,-0006.24
21,07,21,13,31,56,16.50,1906.00,-0009.11
21,07,21,13,31,58,16.50,1831.50,-0008.36
21,07,21,13,32,00,16.00,1564.00,-0005.67
21,07,21,13,32,02,16.50,1256.00,-0002.58
21,07,21,13,33,24,19.00,1157.00,-0001.58
21,07,21,13,33,26,18.00,1501.50,-0005.05
21,07,21,13,33,28,17.00,1866.50,-0008.72
21,07,21,13,33,30,16.50,2203.50,-0012.11
21,07,21,13,33,32,15.50,2553.50,-0015.63
21,07,21,13,33,34,15.00,2873.50,-0018.85
21,07,21,13,33,36,14.50,2955.00,-0019.67
21,07,21,13,33,38,14.00,3123.00,-0021.36
21,07,21,13,33,40,14.00,3150.50,-0021.63
21,07,21,13,33,42,14.00,3085.50,-0020.98
21,07,21,13,33,44,14.00,2830.00,-0018.41
21,07,21,13,33,46,14.00,2469.00,-0014.78
21,07,21,13,33,48,14.50,2115.50,-0011.22
21,07,21,13,33,50,15.00,1750.00,-0007.55
21,07,21,13,33,52,15.50,1378.50,-0003.81
21,07,21,13,44,20,19.00,1300.50,-0003.02
21,07,21,13,44,22,18.50,1165.00,-0001.66
21,07,21,13,45,30,19.00,1130.50,-0001.31
21,07,21,13,45,32,18.50,1460.50,-0004.63
21,07,21,13,45,34,18.00,1801.00,-0008.06
21,07,21,13,45,36,17.00,2156.50,-0011.63
21,07,21,13,45,38,16.00,2378.50,-0013.87
21,07,21,13,45,40,15.50,2287.00,-0012.95
21,07,21,13,45,42,15.50,2044.00,-0010.50
21,07,21,13,45,44,16.00,1771.00,-0007.76
21,07,21,13,45,46,16.50,1468.00,-0004.71
21,07,21,13,45,48,17.00,1141.50,-0001.42
21,07,21,13,47,12,18.00,1292.50,-0002.94
21,07,21,13,47,14,18.00,1615.50,-0006.19
21,07,21,13,47,16,17.50,1556.50,-0005.60
21,07,21,13,47,18,17.50,1574.50,-0005.78
21,07,21,13,47,20,17.50,1485.50,-0004.88
21,07,21,13,47,22,17.50,1385.50,-0003.88
21,07,21,13,47,32,17.50,1338.50,-0003.41
21,07,21,13,47,34,17.50,1485.50,-0004.88
21,07,21,13,47,36,17.50,1594.00,-0005.98
21,07,21,13,47,38,17.00,1441.00,-0004.44
21,07,21,13,47,40,17.50,1131.00,-0001.32
21,07,21,13,52,03,18.50,1359.00,-0003.61
21,07,21,13,52,05,18.00,1770.50,-0007.75
21,07,21,13,52,07,17.50,1876.50,-0008.82
21,07,21,13,52,09,17.00,1753.50,-0007.58
21,07,21,13,52,11,17.00,1693.50,-0006.98
21,07,21,13,52,13,17.50,1509.00,-0005.12
21,07,21,13,52,15,17.50,1229.50,-0002.31
21,07,21,13,53,13,18.50,1115.00,-0001.16
21,07,21,13,53,15,18.00,1470.00,-0004.73
21,07,21,13,53,17,17.50,1859.00,-0008.64
21,07,21,13,53,19,17.00,2228.00,-0012.35
21,07,21,13,53,21,16.00,2536.50,-0015.46
21,07,21,13,53,23,15.50,2837.50,-0018.49
21,07,21,13,53,25,14.50,3090.00,-0021.03
21,07,21,13,53,27,14.00,3399.50,-0024.14
21,07,21,13,53,29,13.50,3564.00,-0025.79
21,07,21,13,53,31,13.50,3641.50,-0026.57
21,07,21,13,53,33,13.00,3493.00,-0025.08
21,07,21,13,53,35,13.00,3205.00,-0022.18
21,07,21,13,53,37,13.50,2924.50,-0019.36
21,07,21,13,53,39,13.50,2633.00,-0016.43
21,07,21,13,53,41,14.00,2363.00,-0013.71
21,07,21,13,53,43,14.50,2082.00,-0010.88
21,07,21,13,53,45,15.50,1784.50,-0007.89
21,07,21,13,53,47,16.00,1469.00,-0004.72
21,07,21,13,53,49,16.50,1142.00,-0001.43
21,07,21,13,56,49,18.50,1174.00,-0001.75
21,07,21,13,56,51,18.00,1522.00,-0005.25
21,07,21,13,56,53,18.00,1543.00,-0005.46
21,07,21,13,56,55,18.00,1492.50,-0004.95
21,07,21,13,56,57,18.00,1242.00,-0002.43
21,07,21,13,59,24,18.50,1242.50,-0002.44
21,07,21,13,59,26,18.00,1291.50,-0002.93
21,07,21,14,01,18,19.00,1348.50,-0003.51
21,07,21,14,01,20,18.50,1644.00,-0006.48
21,07,21,14,01,22,17.50,2041.00,-0010.47
21,07,21,14,01,24,16.50,2328.50,-0013.36
21,07,21,14,01,26,16.00,2465.00,-0014.74
21,07,21,14,01,28,15.50,2225.50,-0012.33
21,07,21,14,01,30,16.00,1918.00,-0009.24
21,07,21,14,01,32,16.00,1723.00,-0007.27
21,07,21,14,01,34,17.00,1462.00,-0004.65
21,07,21,14,01,36,17.00,1164.50,-0001.65
21,07,21,14,03,53,19.00,1134.50,-0001.35
21,07,21,14,03,55,18.50,1195.50,-0001.97
21,07,21,14,03,57,18.50,1116.50,-0001.17
21,07,21,14,04,11,18.00,1275.50,-0002.77
21,07,21,14,04,13,18.00,1327.00,-0003.29
21,07,21,14,04,15,18.00,1274.00,-0002.76
21,07,21,14,08,17,19.00,1128.50,-0001.29
21,07,21,14,08,19,18.50,1322.50,-0003.24
21,07,21,14,08,21,18.50,1263.50,-0002.65
21,07,21,14,08,35,18.50,1122.50,-0001.23
21,07,21,14,08,37,18.50,1285.50,-0002.87
21,07,21,14,08,39,18.00,1535.50,-0005.39
21,07,21,14,08,41,17.50,1423.50,-0004.26
21,07,21,14,08,43,18.00,1174.00,-0001.75
21,07,21,14,11,43,19.00,1114.00,-0001.15
21,07,21,14,11,45,18.50,1373.50,-0003.76
21,07,21,14,11,47,18.00,1376.50,-0003.79
21,07,21,14,11,49,18.00,1160.00,-0001.61
21,07,21,15,14,10,19.00,1291.00,-0002.93
21,07,21,15,14,12,18.50,1658.00,-0006.62
21,07,21,15,14,14,17.00,1651.50,-0006.55
21,07,21,15,14,16,17.50,1619.50,-0006.23
21,07,21,15,14,18,16.50,1916.50,-0009.22
21,07,21,15,14,20,15.50,2249.00,-0012.56
21,07,21,15,14,22,15.00,2590.50,-0016.00
21,07,21,15,14,24,14.50,2497.00,-0015.06
21,07,21,15,14,26,14.50,2236.50,-0012.44
21,07,21,15,14,28,14.50,1942.50,-0009.48
21,07,21,15,14,30,15.00,1660.50,-0006.64
21,07,21,15,14,32,16.50,1359.50,-0003.62
21,07,21,15,17,14,19.50,1146.50,-0001.47
21,07,21,15,20,32,18.50,1253.00,-0002.55
21,07,21,15,20,34,18.50,1634.00,-0006.38
21,07,21,15,20,36,17.00,1988.00,-0009.94
21,07,21,15,20,38,16.00,2279.50,-0012.87
21,07,21,15,20,40,15.50,2519.50,-0015.29
21,07,21,15,20,42,15.00,2827.50,-0018.38
21,07,21,15,20,44,14.00,3079.50,-0020.92
21,07,21,15,20,46,14.00,3254.50,-0022.68
21,07,21,15,20,48,13.50,3410.00,-0024.24
21,07,21,15,20,50,13.50,3431.50,-0024.46
21,07,21,15,20,52,13.00,3289.00,-0023.03
21,07,21,15,20,54,13.00,2992.00,-0020.04
21,07,21,15,20,56,13.00,2868.50,-0018.80
21,07,21,15,20,58,13.00,2736.00,-0017.46
21,07,21,15,21,00,13.50,2494.50,-0015.03
21,07,21,15,21,02,13.50,2248.00,-0012.55
21,07,21,15,21,04,14.00,1986.00,-0009.92
21,07,21,15,21,06,14.50,1714.50,-0007.19
21,07,21,15,21,08,15.50,1427.00,-0004.30
21,07,21,15,21,10,16.50,1135.00,-0001.36
21,07,21,16,36,17,19.00,1155.50,-0001.56
21,07,21,16,36,19,18.50,1433.50,-0004.36
21,07,21,16,36,21,18.00,1675.00,-0006.79
21,07,21,16,36,23,17.50,1631.50,-0006.35
21,07,21,16,36,25,17.50,1355.50,-0003.58
21,07,21,16,37,09,18.50,1361.00,-0003.63
21,07,21,16,37,11,18.00,1636.00,-0006.40
21,07,21,16,37,13,17.00,1685.50,-0006.90
21,07,21,16,37,15,17.00,1491.00,-0004.94
21,07,21,16,37,17,17.50,1218.50,-0002.20
21,07,21,16,38,33,19.00,1284.00,-0002.86
21,07,21,16,38,35,18.00,1655.00,-0006.59
21,07,21,16,38,37,17.00,1997.50,-0010.03
21,07,21,16,38,39,16.00,2134.50,-0011.41
21,07,21,16,38,41,15.50,2057.00,-0010.63
21,07,21,16,38,43,15.00,2191.50,-0011.99
21,07,21,16,38,45,14.50,2363.00,-0013.71
21,07,21,16,38,47,14.50,2230.50,-0012.38
21,07,21,16,38,49,14.50,2171.00,-0011.78
21,07,21,16,38,51,14.50,1969.00,-0009.75
21,07,21,16,38,53,15.00,1665.00,-0006.69
21,07,21,16,38,55,15.50,1422.00,-0004.25
21,07,21,16,38,57,16.50,1113.00,-0001.14
21,07,21,16,40,49,19.50,1110.00,-0001.11
21,07,21,16,40,51,19.00,1177.50,-0001.79
21,07,21,16,42,25,19.00,1286.50,-0002.88
21,07,21,16,42,27,19.00,1108.00,-0001.09
21,07,21,16,44,15,19.50,1264.50,-0002.66
21,07,21,16,44,17,19.00,1272.50,-0002.74
21,07,21,16,44,19,18.50,1431.00,-0004.34
21,07,21,16,44,21,18.50,1160.50,-0001.61
21,07,21,16,46,03,19.50,1118.00,-0001.19
21,07,21,16,46,05,19.00,1227.00,-0002.28
21,07,21,16,47,07,18.50,1432.50,-0004.35
21,07,21,16,47,09,18.50,1389.00,-0003.91
21,07,21,16,47,11,18.50,1153.00,-0001.54
21,07,21,16,49,01,19.50,1106.50,-0001.07
21,07,21,16,51,53,19.50,1167.50,-0001.69
21,07,21,16,51,55,19.00,1486.00,-0004.89
21,07,21,16,51,57,18.00,1652.50,-0006.56
21,07,21,16,51,59,17.50,1722.50,-0007.27
21,07,21,16,52,01,17.00,1563.00,-0005.66
21,07,21,16,52,03,17.50,1274.00,-0002.76
21,07,21,17,18,18,18.50,1113.00,-0001.14
21,07,21,17,18,20,18.50,1399.00,-0004.01
21,07,21,17,18,22,17.50,1669.50,-0006.74
21,07,21,17,18,24,17.00,1938.00,-0009.44
21,07,21,17,18,26,16.00,2150.00,-0011.57
21,07,21,17,18,28,15.50,2328.00,-0013.36
21,07,21,17,18,30,15.00,2324.00,-0013.32
21,07,21,17,18,32,14.50,2249.00,-0012.56
21,07,21,17,18,34,14.50,2076.00,-0010.82
21,07,21,17,18,36,15.00,1840.50,-0008.46
21,07,21,17,18,38,15.50,1573.00,-0005.76
21,07,21,17,18,40,16.50,1270.00,-0002.72
21,07,21,17,20,02,18.50,1183.50,-0001.85
21,07,21,17,20,04,18.50,1138.50,-0001.39
21,07,21,17,21,54,19.00,1158.00,-0001.59
21,07,21,17,21,56,18.50,1564.00,-0005.67
21,07,21,17,21,58,17.00,1889.50,-0008.95
21,07,21,17,22,00,16.00,2310.50,-0013.18
21,07,21,17,22,02,15.00,2693.50,-0017.04
21,07,21,17,22,04,14.50,2890.50,-0019.02
21,07,21,17,22,06,14.00,3014.00,-0020.26
21,07,21,17,22,08,14.00,3067.50,-0020.80
21,07,21,17,22,10,13.50,3321.00,-0023.35
21,07,21,17,22,12,13.50,3520.50,-0025.36
21,07,21,17,22,14,13.00,3667.00,-0026.83
21,07,21,17,22,16,13.00,3709.00,-0027.25
21,07,21,17,22,18,13.00,3536.00,-0025.51
21,07,21,17,22,20,13.00,3254.00,-0022.68
21,07,21,17,22,22,13.00,2996.50,-0020.08
21,07,21,17,22,24,13.00,2745.50,-0017.56
21,07,21,17,22,26,13.00,2504.00,-0015.13
21,07,21,17,22,28,13.00,2249.00,-0012.56
21,07,21,17,22,30,13.50,1982.00,-0009.88
21,07,21,17,22,32,14.00,1707.00,-0007.11
21,07,21,17,22,34,15.00,1412.00,-0004.14
21,07,21,17,22,36,16.50,1109.50,-0001.10
21,07,21,17,24,38,18.50,1145.50,-0001.46
21,07,21,17,24,40,18.50,1286.00,-0002.88
21,07,21,17,24,42,18.50,1167.00,-0001.68
21,07,21,17,26,02,19.00,1280.00,-0002.82
21,07,21,17,26,04,18.00,1676.00,-0006.80
21,07,21,17,26,06,16.50,2009.00,-0010.15
21,07,21,17,26,08,16.00,2366.50,-0013.75
21,07,21,17,26,10,15.00,2750.00,-0017.61
21,07,21,17,26,12,14.50,3073.00,-0020.85
21,07,21,17,26,14,14.00,3180.00,-0021.93
21,07,21,17,26,15,14.00,3153.50,-0021.66
21,07,21,17,26,17,13.50,3239.00,-0022.52
21,07,21,17,26,19,13.50,3012.00,-0020.24
21,07,21,17,26,21,13.50,2750.00,-0017.61
21,07,21,17,26,23,13.50,2505.00,-0015.14
21,07,21,17,26,25,13.50,2252.50,-0012.60
21,07,21,17,26,27,14.00,1990.00,-0009.96
21,07,21,17,26,29,14.00,1710.50,-0007.15
21,07,21,17,26,31,15.00,1422.00,-0004.25
21,07,21,17,26,33,16.50,1128.00,-0001.29
21,07,21,19,00,43,18.50,1168.00,-0001.69
21,07,21,19,00,45,18.50,1473.00,-0004.76
21,07,21,19,00,47,17.00,1878.50,-0008.84
21,07,21,19,00,49,16.00,2303.00,-0013.11
21,07,21,19,00,51,15.50,2418.00,-0014.27
21,07,21,19,00,53,15.00,2272.50,-0012.80
21,07,21,19,00,55,15.00,2048.00,-0010.54
21,07,21,19,00,57,15.00,1907.00,-0009.12
21,07,21,19,00,59,15.00,1672.50,-0006.77
21,07,21,19,01,01,15.50,1363.00,-0003.65
21,07,21,19,03,32,19.00,1446.00,-0004.49
21,07,21,19,03,34,17.50,1814.00,-0008.19
21,07,21,19,03,36,16.50,1981.50,-0009.87
21,07,21,19,03,38,16.00,2050.50,-0010.57
21,07,21,19,03,40,15.50,1789.50,-0007.94
21,07,21,19,03,42,16.00,1488.50,-0004.91
21,07,21,19,03,44,17.00,1165.00,-0001.66
21,07,21,19,04,32,18.50,1117.00,-0001.18
21,07,21,19,04,34,18.00,1481.00,-0004.84
21,07,21,19,04,36,16.50,1875.00,-0008.80
21,07,21,19,04,38,15.50,2221.00,-0012.28
21,07,21,19,04,40,15.00,2470.00,-0014.79
21,07,21,19,04,42,14.50,2809.00,-0018.20
21,07,21,19,04,44,14.00,3031.00,-0020.43
21,07,21,19,04,46,13.50,3036.50,-0020.49
21,07,21,19,04,48,13.50,2755.50,-0017.66
21,07,21,19,04,50,14.00,2500.50,-0015.10
21,07,21,19,04,52,14.00,2225.50,-0012.33
21,07,21,19,04,54,14.00,1940.00,-0009.46
21,07,21,19,04,56,14.50,1637.00,-0006.41
21,07,21,19,04,58,15.00,1317.00,-0003.19
21,07,21,19,26,03,17.50,1155.00,-0001.56
21,07,21,19,26,05,17.00,1418.50,-0004.21
21,07,21,19,26,07,16.00,1755.00,-0007.60
21,07,21,19,26,09,15.50,2023.00,-0010.29
21,07,21,19,26,11,15.00,2135.00,-0011.42
21,07,21,19,26,13,15.00,2088.50,-0010.95
21,07,21,19,26,15,15.00,1820.50,-0008.25
21,07,21,19,26,17,15.00,1496.50,-0004.99
21,07,21,19,26,19,15.00,1301.00,-0003.03
21,07,21,19,28,37,18.00,1187.50,-0001.89
21,07,21,19,28,39,17.00,1542.50,-0005.46
21,07,21,19,28,41,16.00,1878.50,-0008.84
21,07,21,19,28,43,15.50,1732.00,-0007.36
21,07,21,19,28,45,15.50,1443.00,-0004.46
21,07,21,19,28,47,16.00,1123.00,-0001.24
21,07,21,19,42,51,17.00,1305.50,-0003.07
21,07,21,19,42,53,16.50,1565.00,-0005.68
21,07,21,19,42,55,16.50,1486.00,-0004.89
21,07,21,19,42,57,16.50,1292.00,-0002.94
21,07,21,19,43,05,16.50,1133.00,-0001.34
21,07,21,19,43,07,16.50,1253.50,-0002.55
21,07,21,19,44,13,17.00,1223.00,-0002.24
21,07,21,19,44,15,17.00,1267.00,-0002.69
21,07,21,19,44,33,16.50,1149.00,-0001.50
21,07,21,19,44,37,16.50,1124.50,-0001.25
21,07,21,19,44,49,16.50,1274.00,-0002.76
21,07,21,19,44,51,16.50,1420.50,-0004.23
21,07,21,19,44,53,16.50,1205.50,-0002.07
21,07,21,19,47,08,17.00,1198.50,-0002.00
21,07,21,19,48,46,17.00,1291.00,-0002.93
21,07,21,19,48,48,16.50,1391.00,-0003.93
21,07,21,19,48,50,16.50,1358.50,-0003.61
21,07,21,19,48,52,16.50,1164.50,-0001.65
21,07,21,19,49,42,17.00,1214.50,-0002.16
21,07,21,19,49,44,17.00,1357.50,-0003.60
21,07,21,19,49,46,16.50,1440.00,-0004.43
21,07,21,19,49,48,16.50,1500.00,-0005.03
21,07,21,19,49,50,16.50,1557.50,-0005.61
21,07,21,19,49,52,16.50,1467.50,-0004.70
21,07,21,19,49,54,16.50,1256.50,-0002.58
21,07,21,19,50,08,16.50,1195.00,-0001.96
21,07,21,19,50,24,17.00,1189.00,-0001.90
21,07,21,19,50,26,17.00,1237.50,-0002.39
21,07,21,19,50,58,17.00,1132.00,-0001.33
21,07,21,19,51,34,17.00,1283.50,-0002.85
21,07,21,19,51,36,17.00,1322.50,-0003.24
21,07,21,19,51,38,17.00,1238.00,-0002.39
21,07,21,19,56,46,17.00,1153.00,-0001.54
21,07,21,19,57,49,17.00,1201.50,-0002.03
21,07,21,19,57,51,17.00,1264.00,-0002.66
21,07,21,19,57,53,17.00,1196.50,-0001.98
21,07,21,20,01,09,16.50,1102.00,-0001.03
21,07,21,20,01,52,16.50,1115.00,-0001.16
21,07,21,20,01,54,16.50,1271.00,-0002.73
21,07,21,20,01,56,17.00,1130.50,-0001.31
21,07,21,20,02,36,16.50,1155.50,-0001.56
